"Name","P Value","Q Value","Set Size","Stat Mean"
"Lactose_and_galactose_metabolism_in_lactobacteria","0.7414433053992242","0.9999999999999987","12","0.37998271360808644"
"Listeria_phage","0.741877542644509","0.9999999999999987","37","0.37630554316053083"
"Bacterial_Cytoplasmic_Oligopeptide_Degradation","0.7502225757273938","0.9999999999999987","11","0.3997049491099981"
"AROLXU5P.ANA","0.7510960577816905","0.9999999999999987","10","0.4003450539157899"
"Polyketides_type_1","0.7661558071251697","0.9999999999999987","29","0.42242704122280755"
"Polyketides_type1_modular","0.7661558071251697","0.9999999999999987","29","0.42242704122280755"
"Polyketides","0.7737260382941975","0.9999999999999987","31","0.43685131938563665"
"Degradation_of_histidine,_aspartate_and_asparagine","0.787270118265043","0.9999999999999987","10","0.4697825938933569"
"Glycolysis_versions_and_bypasses","0.7886934867080533","0.9999999999999987","74","0.4640006462271745"
"Streptococcus_phage_proteins","0.7894034577888469","0.9999999999999987","36","0.46667731852660804"
"Antibiotic_class","0.8020061873954898","0.9999999999999987","49","0.49246246119882137"
"Pili_types","0.808039522895176","0.9999999999999987","11","0.5120237489020478"
"Bacterial_Protein_Metabolism","0.8267425967438662","0.9999999999999987","273","0.5449594727125207"
"Heteropolysaccharide_biosynthesis","0.827379837585472","0.9999999999999987","23","0.5503067898679948"
"Bacterial_DNA_Modification","0.8362128811760637","0.9999999999999987","15","0.5732460042627745"
"Bacterial_Protein_Fate","0.8559039818420341","0.9999999999999987","147","0.6144200749882007"
"SOS_Error-Prone_Repair_SOS","0.8561899856129359","0.9999999999999987","31","0.6186534283837694"
"Bacterial_Endopeptidases","0.8610594558221975","0.9999999999999987","38","0.6299820136256253"
"Bacterial_Excision_Repair","0.8613615536938953","0.9999999999999987","52","0.6301323255240291"
"Pyrimidine_biosynthesis","0.8679718206787185","0.9999999999999987","56","0.6477188102528963"
"Bacterial_Translation_Factors","0.8701355426490925","0.9999999999999987","22","0.6677272989224324"
"Rapamycin","0.8758377083455989","0.9999999999999987","10","0.6873962263461291"
"Rapamycin_biosynthesis","0.8758377083455989","0.9999999999999987","10","0.6873962263461291"
"Nucleotide_sugar_biosynthesis_from_fructose","0.8785531785982738","0.9999999999999987","20","0.6824052303919995"
"Bacterial_Protein_Degradation","0.8861697338117206","0.9999999999999987","111","0.6981099201222607"
"Lactose,_allolactose_and_beta-galactoside_degradation","0.8934703895374565","0.9999999999999987","17","0.7304253770949083"
"Phosphorus_regulated_systems","0.894455003772689","0.9999999999999987","20","0.7333059328465336"
"Bacterial_Chromatin_Chromosome_Partitioning","0.8961765755539622","0.9999999999999987","11","0.7457323138158662"
"Purine_biosynthesis","0.9006360763237503","0.9999999999999987","62","0.7449895338164984"
"Ion_membrane_transport","0.9096872879674348","0.9999999999999987","74","0.7761701991552084"
"Bacterial_Serine_proteases","0.9126527897148785","0.9999999999999987","17","0.7953941854963889"
"Peptidoglycan_assembly","0.9184244658889574","0.9999999999999987","13","0.8238908519576337"
"Phosphate_Regulation","0.9198704070434072","0.9999999999999987","13","0.8344085751535697"
"Metal_efflux","0.9269955893719252","0.9999999999999987","29","0.8492294120464838"
"Peptidoglycan_hydrolases","0.9338761288427321","0.9999999999999987","11","0.8956226137293"
"Bacterial_Exopeptidases","0.9377512076517162","0.9999999999999987","40","0.8926140199553032"
"Recombinational_Repair_RER","0.9390497534188053","0.9999999999999987","27","0.9021404510419482"
"Bacterial_serine_proteases","0.9392628334085716","0.9999999999999987","15","0.9111722249400601"
"Leu_Ile_Val_uptake","0.9419931138006569","0.9999999999999987","18","0.9328228999894468"
"Heteropolysaccharides","0.9430343378515011","0.9999999999999987","14","0.9394257517652537"
"Amino_acid_metabolism","0.9454303603163196","0.9999999999999987","280","0.9270107738245098"
"Gram_Positive_Quorum_Sensing_Competence_II","0.9481120062606042","0.9999999999999987","15","0.9588803843882557"
"Glycolysis_and_fermentation_pathways","0.9485365754136496","0.9999999999999987","117","0.9435808429514242"
"Degradation_of_glutamate,_glutamine,_lysine,_proline_and_arginine","0.9489217005751026","0.9999999999999987","32","0.9534371494395473"
"Carbohydrate_central_metabolism","0.9532801099311631","0.9999999999999987","189","0.9698361229445884"
"Secondary_metabolism","0.9550176863481636","0.9999999999999987","33","0.9873949421001958"
"TCA_cycle_and_related_pathways","0.9557485425403913","0.9999999999999987","13","1.0060784031902266"
"Listeria_phage_synthesis_proteins","0.9577720629155438","0.9999999999999987","25","1.00725032489437"
"Formate_fermentation","0.9611224187875365","0.9999999999999987","17","1.0543263508891993"
"Bacterial_carboxy_peptidases","0.9612864147124938","0.9999999999999987","10","1.0601214520816726"
"Isoprenoid_biosynthesis","0.9628326130695621","0.9999999999999987","17","1.0542159377995937"
"Bacterial_Carboxy_peptidases","0.9639339819503676","0.9999999999999987","12","1.0707524409540232"
"Nucleotide_Excision_Repair_NER","0.9725634338001696","0.9999999999999987","12","1.1388513989533293"
"Membrane_transport_of_phosphorus-containing_compounds","0.9746378049151833","0.9999999999999987","10","1.1895964334328182"
"L-lysine_biosynthesis","0.9752795564376889","0.9999999999999987","13","1.165019359852338"
"Streptococcus_phage","0.9770173242554898","0.9999999999999987","78","1.1571893638878903"
"Enterobacteriaphage","0.9816793692538476","0.9999999999999987","14","1.2433061116951123"
"Enterobacteria_phage_synthesis_proteins","0.9816793692538476","0.9999999999999987","14","1.2433061116951123"
"Bacterial_DNA_Repair","0.9860558822629887","0.9999999999999987","114","1.274613471699668"
"Stress","0.9903072824242961","0.9999999999999987","27","1.3716234344609146"
"Biosynthesis_of_tetrapyrrole_coenzymes","0.9918380033216783","0.9999999999999987","16","1.4230102614328162"
"Streptococcus_phage_encoded_proteins","0.992002718923329","0.9999999999999987","28","1.4124333034479262"
"Gram_positive_sporulation_stage-IV","0.9924826213422403","0.9999999999999987","10","1.4820401063516326"
"Amino_acid_membrane_transport","0.9937701785690202","0.9999999999999987","78","1.4531382733410925"
"Degradation_of_carboxylic_acids","0.9959048206740695","0.9999999999999987","25","1.5562629353392898"
"Degradation_of_methionine_and_threonine","0.9960901276757992","0.9999999999999987","18","1.5794241694370046"
"Oxidative_stress","0.9963559506698136","0.9999999999999987","13","1.6211127212652128"
"Amino_acid_catabolism","0.9967327226292142","0.9999999999999987","95","1.578930153339118"
"Bacterial_Transcription_Initiation","0.9968188124545582","0.9999999999999987","17","1.6219141397231194"
"Lipid_metabolism","0.9973717889010764","0.9999999999999987","63","1.6370427343231402"
"Oligopeptide_uptake_opp_ABC_transporter","0.9977327358007841","0.9999999999999987","10","1.7717298141801086"
"Virulence","0.9980174741089286","0.9999999999999987","126","1.6714499178416091"
"Bacterial_sporulation_transcription_regulators","0.999101298451495","0.9999999999999987","26","1.8571486835901616"
"Gram_positive_sporulation_regulation","0.999101298451495","0.9999999999999987","26","1.8571486835901616"
"Bacterial_respiration_proton_transport_and_oxidative_phosphorylation","0.9996328487092436","0.9999999999999987","51","1.9794075195411545"
"Lysine_degradation","0.9996445057420454","0.9999999999999987","11","2.08805248892499"
"Phage","0.9996850753077486","0.9999999999999987","157","1.982262491994958"
"Cell_wall_metabolism","0.9996992408200684","0.9999999999999987","128","1.992615991034884"
"Peptide_uptake","0.9999707148248322","0.9999999999999987","18","2.5055965020933937"
"Anaerobic_respiratory_chain_proton_transport_and_oxidative_phosphorylation","0.9999916270316258","0.9999999999999987","34","2.5644900844718297"
"Fatty_acid_biosynthesis","0.9999925192086602","0.9999999999999987","13","3.179726920857081"
"UDP-N-acetylmuramoyl-oligo(depsi)peptide_biosynthesis","0.9999963930894639","0.9999999999999987","23","2.744935395836037"
"Peptidoglycan_biosynthesis","0.9999974082541487","0.9999999999999987","38","2.723801016149826"
"Bacterial_membrane_attached_embedded_dehydrogenases_and_oxidoreductases_anaerobic_respiration","0.999999959403715","0.9999999999999987","18","3.3697446959909363"
"Peptidoglycan_metabolism","0.999999991651049","0.9999999999999987","56","3.372898936855254"
"Gram_positive_sporulation_stage-V","0.9999999973994418","0.9999999999999987","11","4.099348591068448"
"Cellular_processing","0.9999999999456036","0.9999999999999987","120","3.798134354568679"
"Bacterial_electron_transport_flavoprotein-quinone_oxidoreductases","0.9999999999991345","0.9999999999999987","12","5.29862471607483"
"Sporulation-stages","0.9999999999992116","0.9999999999999987","37","4.400572886824903"
"Sporulation","0.9999999999999987","0.9999999999999987","57","4.869452069571803"
