"Name","P Value","Q Value","Set Size","Stat Mean"
"L-lysine_biosynthesis","0.8468690298873744","1","11","0.6018527690975678"
"Carbohydrate_membrane_transport","0.8552055882246554","1","28","0.6157292978588369"
"Bacterial_Chromosomal_Replication_Initiation","0.8943924595816738","1","12","0.7350675780427759"
"Polyketides","0.9008196461132729","1","17","0.7519954714833188"
"D-arabinose_and_D-ribose_degradation","0.9039801148081027","1","12","0.7669975629409677"
"Bacterial_Endopeptidases","0.9060281600924284","1","27","0.7660775845371888"
"Bacterial_cell_division","0.9105739642765094","1","12","0.7918256186932038"
"Phage","0.91801933882294","1","34","0.8090982968283494"
"Acetyl-CoA--glyoxylate_biosynthesis","0.9236987223282603","1","10","0.8467846945133711"
"Listeria_phage_synthesis_proteins","0.9241914626125207","1","11","0.8471836256125542"
"Bacterial_Chromatin_Architecture","0.9323455291251902","1","16","0.8762381317576282"
"Glycogen_and_starch_degradation","0.9377307602445734","1","13","0.9042095163226801"
"One-carbon_metabolism","0.9378361750941082","1","20","0.8999793024819921"
"Phosphorus_regulated_systems","0.9381327214082489","1","13","0.906779791823538"
"Listeria_phage","0.9407862684510193","1","14","0.9182743594122543"
"Polyketides_type_1","0.9416217845666504","1","15","0.9211647804201519"
"Polyketides_type1_modular","0.9416217845666504","1","15","0.9211647804201519"
"Quorum_sensing_types","0.9455663502322382","1","17","0.9397127801507197"
"Amino_acid_catabolism","0.9542742713052468","1","63","0.9784362587508156"
"Nucleotide_sugar_biosynthesis_from_fructose","0.960909855442212","1","10","1.054237377770551"
"Secondary_metabolism","0.9642553003784635","1","19","1.0564845036301165"
"Degradation_of_glutamate,_glutamine,_lysine,_proline_and_arginine","0.9674802505938027","1","15","1.0861084658695683"
"GLNCO2NH3UMPCO2.ANA","0.9760944920865843","1","10","1.203671508304766"
"Bacterial_Miscellaneous_Translation_Proteins","0.9788558001910771","1","10","1.2145617507819944"
"Phosphate_Regulation","0.9852980299782556","1","10","1.3077375980274226"
"Amino_acid_metabolism","0.9903466051736997","1","216","1.353200497540746"
"PRPPGLNIMP.ANA","0.9913503987497757","1","12","1.4280681909422512"
"TAT_pathway","0.9923298684444629","1","19","1.4299544093526309"
"TAT_pathway_secreted_proteins","0.9923298684444629","1","19","1.4299544093526309"
"Oligosaccharides_membrane_transport","0.9925021800884237","1","13","1.4499955004979153"
"Bacterial_Endogenous_Protein_Quality_Control_and_Degradation","0.9944584766991649","1","15","1.509271955126503"
"Secretion","0.9961689853614984","1","49","1.5534529896340423"
"Sec-Dependent_Secretion_Stages","0.9966859488178887","1","16","1.6143327935549694"
"Pyrimidine_salvage_pathways","0.9969099049487233","1","23","1.6132816779312222"
"Photosynthesis_in_cyanobacteria","0.9973178413508911","1","11","1.690029617600512"
"Lipid_degradation","0.9975659121023287","1","19","1.6892204199963252"
"Peptide_uptake","0.9975747370554071","1","20","1.6665347217106339"
"CO2_fixation_pathways","0.9977943877768292","1","26","1.6748391020458335"
"Bacterial_Exopeptidases","0.9984245833088408","1","16","1.7702993881247713"
"Bacterial_Basic_Transcription","0.9986974245751559","1","10","1.8640822850195229"
"Bacterial_Amino_peptidases","0.9993936184100078","1","13","1.9738047756496582"
"Cell_wall_metabolism","0.9993999468422322","1","81","1.884552433440906"
"Heteropolysaccharide_biosynthesis","0.9996241322967627","1","21","2.011111781039803"
"TCA_cycle_and_related_pathways","0.9999058257051541","1","16","2.2663096190894603"
"Phosphorus_metabolism","0.9999107579095599","1","24","2.2348046244272743"
"Bacterial_Regulatory_Proteolysis","0.999944903903826","1","10","2.4425702545787766"
"Electron_transport_in_cyanobacterial_tylakoid_membrane","0.9999509226652337","1","17","2.361702638791051"
"Nitrogen_metabolism","0.9999594577724171","1","14","2.4310613037729554"
"Cytosolic_reactions_of_nitrogen_metabolism","0.9999594577724171","1","14","2.4310613037729554"
"Aminoacyl-tRNA_Biosynthesis","0.9999748527370759","1","19","2.502490773640407"
"Aminoacyl_tRNA_Biosynthesis","0.9999870801414303","1","20","2.6008359151026945"
"Stress","0.9999897534684914","1","23","2.563192330841786"
"Biosynthesis_of_nucleotide-sugar_precursors","0.9999939315582723","1","16","2.739582180497205"
"Sugar_precursors_of_streptococcal_capsular_and_exopolysaccharides","0.9999939315582723","1","16","2.739582180497205"
"Alcohol_and_aldehyde_degradation","0.9999953651764044","1","13","2.7830465181732933"
"Purine_salvage_pathways","0.9999962363433098","1","33","2.6690361853803277"
"Capsular_and_exopolysaccharide_metabolism","0.9999983746087059","1","46","2.754249827455422"
"Bacterial_Translation_Factors","0.9999985794661073","1","20","2.860198821080971"
"Bacterial_Photosynthesis","0.9999993692293733","1","28","2.9203277845853113"
"Photosynthesis_and_respiration_in_cyanobacteria","0.9999993692293733","1","28","2.9203277845853113"
"Fatty_acid_degradation","0.99999939162912","1","12","3.126808208280772"
"Bacterial_Protein_Degradation","0.9999996304195429","1","68","2.908801566159897"
"Reserve_carbohydrate_biosynthesis","0.9999998481678489","1","10","3.5089050860305884"
"Nucleotide_sugar_biosynthesis","0.9999998591149633","1","22","3.1552634066619216"
"Lipid_metabolism","0.9999999713695596","1","60","3.2077647939044516"
"Gluconeogenesis","0.9999999828313915","1","29","3.354137530030103"
"Bacterial_Protein_Fate","0.9999999969732382","1","95","3.414250699839923"
"Anaerobic_respiratory_chain_proton_transport_and_oxidative_phosphorylation","0.9999999992629299","1","28","3.7287252210861492"
"Bacterial_aerobic_respiration_proton_transport_and_oxidative_phosphorylation","0.9999999999503726","1","18","4.233579624399656"
"Pyrimidine_biosynthesis","0.9999999999998349","1","36","4.506427948849386"
"Purine_biosynthesis","0.9999999999999285","1","41","4.540849397284899"
"Bacterial_Protein_Metabolism","1","1","227","7.714818446898457"
"Bacterial_Protein_Biosynthesis","1","1","132","7.2328057582929075"
"Bacterial_Ribosomal_Complex","1","1","81","6.762145179234249"
"Bioenergetics","1","1","153","11.915318621745056"
"Proton-motive_cycle","1","1","73","11.94000501053026"
"Bacterial_respiration_proton_transport_and_oxidative_phosphorylation","1","1","47","5.688396905255126"
"Nucleotide_metabolism","1","1","135","6.815604783415554"
"Carbohydrate_metabolism","1","1","377","4.905164135900624"
"Carbohydrate_biosynthesis","1","1","91","5.463066803845297"
"Carbohydrate_central_metabolism","1","1","85","7.556132689951428"
"Glycolysis_and_fermentation_pathways","1","1","44","6.736170482706531"
"Glycolysis_versions_and_bypasses","1","1","24","6.21454692498604"
"Bacterial_LSU","1","1","34","7.091594259087641"
"Bacterial_SSU","1","1","20","7.884045719494658"
