"Name","P Value","Q Value","Set Size","Stat Mean"
"Sugar_precursors_of_streptococcal_capsular_and_exopolysaccharides","0.000006068441727659416","0.000027032149514119213","16","2.739582180497205"
"Stress","0.000010246531508572814","0.00004430118034588834","23","2.563192330841786"
"Aminoacyl_tRNA_Biosynthesis","0.000012919858569660438","0.00005426340599257384","20","2.6008359151026945"
"Aminoacyl-tRNA_Biosynthesis","0.000025147262924152585","0.00010268465694028972","19","2.502490773640407"
"Nitrogen_metabolism","0.000040542227582834914","0.00015683440670201927","14","2.4310613037729554"
"Cytosolic_reactions_of_nitrogen_metabolism","0.000040542227582834914","0.00015683440670201927","14","2.4310613037729554"
"Electron_transport_in_cyanobacterial_tylakoid_membrane","0.00004907733476635464","0.00018498380027318287","17","2.361702638791051"
"Bacterial_Regulatory_Proteolysis","0.000055096096173990344","0.00020247815343941452","10","2.4425702545787766"
"Phosphorus_metabolism","0.00008924209044013864","0.00031996554377318","24","2.2348046244272743"
"TCA_cycle_and_related_pathways","0.00009417429484593849","0.0003296100319607847","16","2.2663096190894603"
"Heteropolysaccharide_biosynthesis","0.00037586770323725445","0.0012849430785087535","21","2.011111781039803"
"Cell_wall_metabolism","0.0006000531577678355","0.0019808465273077752","81","1.884552433440906"
"Bacterial_Amino_peptidases","0.0006063815899921761","0.0019808465273077752","13","1.9738047756496582"
"Bacterial_Basic_Transcription","0.0013025754248441577","0.0041625779880889386","10","1.8640822850195229"
"Bacterial_Exopeptidases","0.001575416691159237","0.004927367097881018","16","1.7702993881247713"
"CO2_fixation_pathways","0.0022056122231708672","0.006754687433460781","26","1.6748391020458335"
"Peptide_uptake","0.0024252629445928515","0.007156218419153669","20","1.6665347217106339"
"Lipid_degradation","0.002434087897671316","0.007156218419153669","19","1.6892204199963252"
"Photosynthesis_in_cyanobacteria","0.0026821586491088787","0.007730927870960885","11","1.690029617600512"
"Pyrimidine_salvage_pathways","0.0030900950512766177","0.00873546101033967","23","1.6132816779312222"
"Sec-Dependent_Secretion_Stages","0.0033140511821112685","0.009191802335289745","16","1.6143327935549694"
"Secretion","0.0038310146385015353","0.010428873182587513","49","1.5534529896340423"
"Bacterial_Endogenous_Protein_Quality_Control_and_Degradation","0.005541523300835108","0.014810980458595654","15","1.509271955126503"
"Oligosaccharides_membrane_transport","0.0074978199115763","0.01943981618386125","13","1.4499955004979153"
"TAT_pathway","0.007670131555537093","0.01943981618386125","19","1.4299544093526309"
"TAT_pathway_secreted_proteins","0.007670131555537093","0.01943981618386125","19","1.4299544093526309"
"PRPPGLNIMP.ANA","0.00864960125022432","0.021550701420050423","12","1.4280681909422512"
"Amino_acid_metabolism","0.009653394826300326","0.0236508173244358","216","1.353200497540746"
"Phosphate_Regulation","0.014701970021744445","0.03542933759338415","10","1.3077375980274226"
"Bacterial_Miscellaneous_Translation_Proteins","0.021144199808922952","0.05013221567599474","10","1.2145617507819944"
"GLNCO2NH3UMPCO2.ANA","0.02390550791341571","0.05577951846463666","10","1.203671508304766"
"Degradation_of_glutamate,_glutamine,_lysine,_proline_and_arginine","0.03251974940619735","0.07469379941735953","15","1.0861084658695683"
"Secondary_metabolism","0.035744699621536404","0.08083801299024386","19","1.0564845036301165"
"Nucleotide_sugar_biosynthesis_from_fructose","0.039090144557788115","0.08706441287870989","10","1.054237377770551"
"Amino_acid_catabolism","0.045725728694753276","0.1003236137034139","63","0.9784362587508156"
"Quorum_sensing_types","0.05443364976776176","0.1176727428803085","17","0.9397127801507197"
"Polyketides_type_1","0.058378215433349624","0.12259425241003422","15","0.9211647804201519"
"Polyketides_type1_modular","0.058378215433349624","0.12259425241003422","15","0.9211647804201519"
"Listeria_phage","0.05921373154898071","0.12259744419296005","14","0.9182743594122543"
"Phosphorus_regulated_systems","0.06186727859175115","0.12369700329794217","13","0.906779791823538"
"One-carbon_metabolism","0.06216382490589181","0.12369700329794217","20","0.8999793024819921"
"Glycogen_and_starch_degradation","0.06226923975542668","0.12369700329794217","13","0.9042095163226801"
"Bacterial_Chromatin_Architecture","0.06765447087480986","0.13260276291462733","16","0.8762381317576282"
"Listeria_phage_synthesis_proteins","0.07580853738747932","0.14566607555513933","11","0.8471836256125542"
"Acetyl-CoA--glyoxylate_biosynthesis","0.07630127767173965","0.14566607555513933","10","0.8467846945133711"
"Phage","0.08198066117706011","0.15450201529522867","34","0.8090982968283494"
"Bacterial_cell_division","0.0894260357234905","0.16640034495383677","12","0.7918256186932038"
"Bacterial_Endopeptidases","0.09397183990757157","0.17267325583016277","27","0.7660775845371888"
"D-arabinose_and_D-ribose_degradation","0.0960198851918973","0.1742583101630729","12","0.7669975629409677"
"Polyketides","0.09918035388672704","0.17779892708962042","17","0.7519954714833188"
"Bacterial_Chromosomal_Replication_Initiation","0.10560754041832628","0.18703986074089113","12","0.7350675780427759"
"Carbohydrate_membrane_transport","0.14479441177534452","0.2533902206068529","28","0.6157292978588369"
"L-lysine_biosynthesis","0.15313097011262555","0.26456229314840957","11","0.6018527690975678"
"Signal_Peptide_Release","0.15578910971217624","0.26456229314840957","11","0.5943107981992559"
"Coenzyme_and_cofactor_metabolism","0.15657768370007913","0.26456229314840957","60","0.5842891444966677"
"Thiamine_biosynthesis","0.21405813053507167","0.3541433507834769","12","0.4676326917503463"
"Peptidoglycan_biosynthesis","0.21441332122264928","0.3541433507834769","20","0.4627384966352564"
"Lactose_and_galactose_metabolism_in_lactobacteria","0.2232917727007207","0.36470989541117715","10","0.44761844439320375"
"Biosynthesis_of_sulfur-containing_coenzymes","0.3090723087616386","0.4992706526149547","20","0.29078863532950355"
"Metals_uptake_PM","0.32934452114787516","0.5262160652330832","19","0.2571390750637294"
"UDP-N-acetylmuramoyl-oligo(depsi)peptide_biosynthesis","0.3329122045352159","0.5262160652330832","13","0.2537943425522694"
"Lactose,_allolactose_and_beta-galactoside_degradation","0.36103715010390136","0.5646006496305691","23","0.20679120602130835"
"Virulence","0.38628119740569783","0.5977193265119745","57","0.16725454780748428"
"Bacterial_DNA_Replication","0.44812702826164924","0.6861945120256504","27","0.07565112332118565"
"Bacterial_tRNA_Processing","0.47786954696173806","0.724194055704902","12","0.03241766070316917"
"Bacterial_Ribosomal_Protein_Modification","0.499645203962954","0.749467805944431","10","0.0005470681437627646"
"Amino_acid_biosynthesis","0.5300629926619697","0.7870632315283792","127","-0.04359866078965057"
"Peptidoglycan_metabolism","0.5734254858635351","0.8369700026208859","24","-0.10773599961910774"
"Bacterial_sporulation_transcription_regulators","0.5863037527897158","0.8369700026208859","10","-0.12782759778257982"
"Gram_positive_sporulation_regulation","0.5863037527897158","0.8369700026208859","10","-0.12782759778257982"
"Coenzyme_membrane_transport","0.5864483691833419","0.8369700026208859","20","-0.12704551326880478"
"Sporulation","0.6414729344485837","0.9066973208071327","15","-0.2112544760291263"
"Two-component_signal_transduction","0.6786749016491197","0.9501448623087675","18","-0.270050584757302"
"Signal_transduction","0.7504463808029415","0.9999999998757371","28","-0.3923428692257345"
"L-tyrosine_biosynthesis","0.762737200639633","0.9999999998757371","11","-0.4221055723639827"
"Cellular_processing","0.7734793001002042","0.9999999998757371","43","-0.4347690444174875"
"Bacterial_Transcription","0.7973157283156388","0.9999999998757371","92","-0.481231768732097"
"Isoprenoid_biosynthesis","0.8108579224361578","0.9999999998757371","11","-0.5171595822148218"
"NAD_and_NADP_metabolism","0.8219456169359307","0.9999999998757371","13","-0.5402760329138384"
"Degradation_of_aromatic_amino_acids","0.83605032654758","0.9999999998757371","19","-0.5722048475122318"
"Assimilation_of_oligosaccharides_and_disaccharides","0.8435976349930095","0.9999999998757371","53","-0.5847050601525452"
"Nucleotide_Excision_Repair_NER","0.862408056926032","0.9999999998757371","10","-0.6480094691427631"
"Bacterial_Chromosomal_Replication_Elongation","0.8744626834813647","0.9999999998757371","14","-0.6734946145905321"
"L-phenylalanine_biosynthesis","0.8921733188495675","0.9999999998757371","11","-0.7359677604453626"
"Bacterial_RNA_Processing","0.8945045325760886","0.9999999998757371","30","-0.7273746884024241"
"5-aminolevulinate_uptake_dpp_ABC_transporter","0.8981563266946844","0.9999999998757371","10","-0.7528048936019172"
"Dipeptide_uptake_dpp_ABC_transporter","0.8981563266946844","0.9999999998757371","10","-0.7528048936019172"
"Extracellular_and_periplasmic_carbohydrate_degradation","0.9032615036387546","0.9999999998757371","12","-0.764635611008838"
"Long-Patch_MMR","0.9313515573060412","0.9999999998757371","13","-0.8745674679724801"
"Carbohydrate_assimilation","0.9582783569119387","0.9999999998757371","189","-1.000794856423386"
"SOS_Error-Prone_Repair_SOS","0.9609116552488187","0.9999999998757371","28","-1.0275118950008948"
"Ion_membrane_transport","0.9669684996579804","0.9999999998757371","47","-1.0681388725078849"
"Mismatch_Repair","0.9684750799337771","0.9999999998757371","16","-1.0942611161883085"
"Bacterial_Transcription_Regulation","0.9687291608054897","0.9999999998757371","82","-1.078914375868872"
"Bacterial_Recombination_Synapsis","0.9735283740284577","0.9999999998757371","12","-1.1492775335831655"
"Predicted_transporter_of_unknown_function","0.9749717310069421","0.9999999998757371","19","-1.1539771026745436"
"Antibiotic_class","0.9780266446377021","0.9999999998757371","17","-1.1852669910861955"
"Bacterial_rRNA_processing","0.9797567746716115","0.9999999998757371","14","-1.2243340649990992"
"Bacterial_Transcription_Repressors","0.9886938258744249","0.9999999998757371","12","-1.3633813578480436"
"Bacterial_Excision_Repair","0.9906502939464352","0.9999999998757371","34","-1.3748660214493147"
"Bacterial_Transcription_Regulators","0.9932716448320561","0.9999999998757371","59","-1.4370101287245869"
"Bacterial_Transcription_Regulators","0.9953378750513571","0.9999999998757371","49","-1.5147926229963178"
"Recombinational_Repair_RER","0.9956502061498136","0.9999999998757371","25","-1.5467680404373616"
"Metal_efflux","0.9976067278574178","0.9999999998757371","22","-1.6770970694881606"
"L-homocysteine_biosynthesis","0.9995610516335729","0.9999999998757371","12","-2.105394313339607"
"Bacterial_DNA_Recombination","0.999829254181066","0.9999999998757371","29","-2.120893061698176"
"Bacterial_Nucleic_acid_metabolism","0.9998763506567141","0.9999999998757371","291","-2.121144455290463"
"Amino_acid_membrane_transport","0.9999351092774895","0.9999999998757371","77","-2.231244814256493"
"Bacterial_DNA_Repair","0.9999643229718819","0.9999999998757371","89","-2.31693401624611"
"Unknown_substrate_transporters","0.9999744376511202","0.9999999998757371","80","-2.363445118457612"
"Polysaccharide_degradation","0.9999964220679036","0.9999999998757371","72","-2.6275790373457877"
"Membrane_transport","0.9999998170255336","0.9999999998757371","275","-2.9494408373526295"
"Mannan,_gluco_and_galactomannan_degradation","0.9999998988892274","0.9999999998757371","12","-3.49108109878243"
"ABC_transporter_for_unknown_substrate","0.9999999191999828","0.9999999998757371","40","-3.160192179283535"
"Leu_Ile_Val_uptake","0.9999999998757371","0.9999999998757371","28","-3.975855514904471"
