"Name","P Value","Q Value","Set Size","Stat Mean"
"D-arabinose_and_D-ribose_degradation","0.06517019170733816","0.5768768821501414","38","0.8793113294183287"
"L-lysine_biosynthesis","0.07382187299677352","0.6301224159367455","13","0.8545959936617175"
"Streptococcus_phage_encoded_proteins","0.08023122781811061","0.6612159809837391","28","0.8170031927170481"
"PRPPHIS.ANA","0.09639505931542063","0.7447612417212629","14","0.770084096563374"
"Gluconeogenesis","0.09964308052396624","0.7447612417212629","57","0.7440815480386"
"Bacterial_Cytoplasmic_Oligopeptide_Degradation","0.0997169863392486","0.7447612417212629","11","0.7644435880735432"
"Lipid_metabolism","0.10855937125750957","0.7792948625063927","63","0.7148588471132622"
"Degradation_of_methionine_and_threonine","0.11086203064944498","0.7792948625063927","18","0.7215998306396679"
"Glycolysis_and_fermentation_pathways","0.1165596946396326","0.7959362005392054","117","0.6900069572041954"
"Fructose_and_mannose_degradation","0.13286448290115904","0.8820725392604726","25","0.6655060183986602"
"Aminosugar_degradation","0.14522828129612136","0.93135155310346","17","0.6281168599267124"
"GLNCO2NH3UMPCO2.ANA","0.14916642615235903","0.93135155310346","11","0.6170516452306642"
"Lysine_degradation","0.15247307623086667","0.93135155310346","11","0.6073066389777239"
"Signal_Peptide_Release","0.15716007151170475","0.93135155310346","16","0.5905115046402933"
"Protein_Folding","0.16672398888131876","0.93135155310346","13","0.5677446653934137"
"Lactose,_allolactose_and_beta-galactoside_degradation","0.16685552491609365","0.93135155310346","17","0.5717772416052073"
"Degradation_of_polyols","0.16756534219016225","0.93135155310346","14","0.566055042278903"
"Listeria_phage","0.20356140371874726","0.995671072016842","37","0.4807621086470117"
"Membrane_transport_of_phosphorus-containing_compounds","0.2038647976972418","0.995671072016842","10","0.48801818196871427"
"Peptidoglycan_assembly","0.20928273019721053","0.995671072016842","13","0.4753890621891105"
"Sporulation-stages","0.21488033632544565","0.995671072016842","37","0.4582263218021566"
"Glycolysis_versions_and_bypasses","0.2191421226107283","0.995671072016842","74","0.44974489312575905"
"Pentose_phosphate_shunt","0.22169701761272018","0.995671072016842","24","0.4468442868591152"
"L-serine_biosynthesis","0.22373643509531985","0.995671072016842","12","0.4478642874721139"
"Phosphate_Regulation","0.23377662351209957","0.995671072016842","13","0.42934974321777425"
"Degradation_of_carboxylic_acids","0.23411444690573854","0.995671072016842","25","0.42355709281068354"
"Oxidative_stress","0.23825682013221525","0.995671072016842","13","0.41878099863761903"
"Sporulation","0.23930047959900913","0.995671072016842","57","0.41131884485360465"
"D-glucosamine_uptake_mannose_PTS_forming_glucosamine-6-phosphate","0.2589008966031389","0.995671072016842","52","0.37538241337974587"
"D-glucose_uptake_mannose_PTS_forming_glucose-6-phosphate","0.2589008966031389","0.995671072016842","52","0.37538241337974587"
"D-mannosamine_uptake_mannose_PTS_forming_mannosamine-6-phosphate","0.2589008966031389","0.995671072016842","52","0.37538241337974587"
"N-acetylglucosamine_uptake_mannose_PTS_forming_GlcNAc-6-phosphate","0.2589008966031389","0.995671072016842","52","0.37538241337974587"
"N-acetylmannosamine_uptake_mannose_PTS_forming_ManNAc-6-phosphate","0.2589008966031389","0.995671072016842","52","0.37538241337974587"
"D-mannose_uptake_mannose_PTS_forming_mannose-6-phosphate","0.2589008966031389","0.995671072016842","52","0.37538241337974587"
"Metal_efflux","0.2650900603845772","0.995671072016842","29","0.3647936612119865"
"Degradation_of_histidine,_aspartate_and_asparagine","0.270013118455761","0.995671072016842","10","0.36025135580356743"
"AROLXU5P.ANA","0.2728708941702418","0.995671072016842","10","0.358154833860029"
"Bacterial_carboxy_peptidases","0.27475720566044975","0.995671072016842","10","0.3520043465747184"
"Heteropolysaccharides","0.27718761115588925","0.995671072016842","14","0.35754016636497116"
"3PGSERPI.CAT","0.2781092252989169","0.995671072016842","10","0.3473534226452785"
"Listeria_phage_synthesis_proteins","0.27912117918463775","0.995671072016842","25","0.3403675659283417"
"Carbohydrate_central_metabolism","0.2895693561573163","1","189","0.3207389737136525"
"Polyols_membrane_transport","0.3030188534935445","1","24","0.2996793306888204"
"Lactose_and_galactose_metabolism_in_lactobacteria","0.30583860649807504","1","12","0.30194494822565143"
"Diacetylchitobiose_and_chitobiose_degradation","0.30642433788334994","1","19","0.29465092411153737"
"Peptidoglycan_hydrolases","0.3100273089175311","1","11","0.2921483214523497"
"Cellobiose_6-phosphate_hydrolysis_via_6-phospho-beta-glucosidase","0.3160809836295161","1","18","0.27887082082961756"
"Chitobiose-6-phosphate_hydrolysis","0.3160809836295161","1","18","0.27887082082961756"
"Multidrug_resistance_proteins","0.32283632143450347","1","20","0.2677917943231194"
"CO2_fixation_via_Calvin_cycle","0.3242081951670487","1","38","0.2643197614403828"
"Nitrogen_metabolism","0.3248515529593209","1","25","0.2753162825821558"
"R1PF6PGAP.ANA","0.33497614830427924","1","21","0.24875222747987946"
"Bacterial_membrane_attached_embedded_dehydrogenases_and_oxidoreductases_anaerobic_respiration","0.33849012516356336","1","18","0.25023127792752436"
"SAM_metabolism","0.34181257631807793","1","12","0.23991021204778037"
"Bacterial_serine_proteases","0.35356128314515983","1","15","0.22030433346426848"
"ABC_transporter_for_unknown_substrate","0.35783265254382285","1","67","0.21078188338257361"
"Glucose_membrane_transport","0.36470628637325625","1","57","0.2003389629615644"
"Fatty_acid_biosynthesis","0.36574218822334814","1","13","0.2005678735721953"
"R5PF6PGAP.ANA","0.36819618384605507","1","19","0.19655627205146073"
"PECEXTGAPPYROMPPLPLMCYTV53112.CAT","0.3794856959437062","1","10","0.1830409075123299"
"Bacterial_Carboxy_peptidases","0.39385708604122527","1","12","0.15770286316963544"
"Amino_acid_biosynthesis","0.42297421228111565","1","156","0.1127192714095495"
"Cellobiose_degradation","0.423187483104371","1","38","0.1122533860821191"
"Bacterial_Endogenous_Protein_Quality_Control_and_Degradation","0.4331843237377582","1","18","0.09797125062258961"
"Cytosolic_reactions_of_nitrogen_metabolism","0.4370628174472648","1","24","0.09822156994675187"
"Monosaccharide_membrane_transport","0.4478944260200193","1","349","0.07440953012210312"
"Multidrug_efflux_sodium_antiport_MATE_family","0.45732588360022","1","16","0.06248903569284136"
"Cellobiose_membrane_transport","0.46835438497290083","1","19","0.04621290425290318"
"Pili_types","0.47136587230817706","1","11","0.04296690587786081"
"Phosphorus_metabolism","0.4725488285337336","1","39","0.0403937540287346"
"Amino_acid_metabolism","0.4761256861197586","1","280","0.03482275002870359"
"Bacterial_DNA_Modification","0.4852569424443276","1","15","0.019773216931972887"
"Cellobiose_uptake,_PTS_system","0.5056449811790644","1","18","-0.008236541081300683"
"Assimilation_of_oligosaccharides_and_disaccharides","0.5165833617070158","1","101","-0.024034710961458417"
"Drug_export","0.5209188283840158","1","30","-0.030425891815811346"
"Galactose_degradation","0.5308146334799624","1","14","-0.04509540221715754"
"Nucleotide_sugar_biosynthesis_from_pentoses","0.5357106319021531","1","10","-0.08504235476306266"
"Galactitol_uptake,_PTS_system","0.5418555265856263","1","14","-0.061367278956733405"
"Enterobacteriaphage","0.5502622985523875","1","14","-0.07495804027044334"
"Enterobacteria_phage_synthesis_proteins","0.5502622985523875","1","14","-0.07495804027044334"
"Rapamycin","0.563131656191996","1","10","-0.08692433354131827"
"Rapamycin_biosynthesis","0.563131656191996","1","10","-0.08692433354131827"
"Antibiotic_class","0.5689911959729153","1","49","-0.10057023176163686"
"Bacterial_amino_peptidases","0.5739874573691496","1","15","-0.10883049224705131"
"Unknown_substrate_transporters","0.5773397074036798","1","84","-0.11282918449600453"
"Mannose_membrane_transport","0.5790214016192365","1","57","-0.1163680593335123"
"Extracellular_and_periplasmic_carbohydrate_degradation","0.6011006419912355","1","24","-0.1490567506876912"
"Motility_and_Chemotaxis","0.6120769096535588","1","15","-0.16615525431373196"
"Bacterial_Transcription_Initiation","0.6206290884691812","1","17","-0.17945442309814486"
"PRPPGLNIMP.ANA","0.6422769902609646","1","11","-0.21564800874907503"
"Glucose,_allose_and_gluconate_degradation","0.6435160548948918","1","13","-0.2163980732597157"
"Bacterial_unclassified_recombination_proteins","0.6508130917284497","1","25","-0.22542146361535842"
"TCA_cycle_and_related_pathways","0.6576235336794531","1","13","-0.2395723601615354"
"Degradation_of_aromatic_amino_acids","0.679583317790812","1","10","-0.2768936264086128"
"Cytosolic_reactions_of_phosphorus_metabolism","0.6860815577587407","1","14","-0.28396288031974654"
"Polysaccharide_degradation","0.6921995898479033","1","25","-0.29189726348881184"
"Bacterial_Amino_peptidases","0.7149088389959755","1","24","-0.33045335336330767"
"Bacterial_Exopeptidases","0.7237775251291797","1","40","-0.3445058645685617"
"Stress","0.7343836007971334","1","27","-0.3637212627267127"
"Bacterial_Transcription_Repressors","0.7378736978819288","1","16","-0.3717681567000349"
"N-acetylglucosamine_membrane_transport","0.7398396919777965","1","62","-0.37389590721082566"
"Degradation_of_uronic_acids","0.745054678691811","1","27","-0.3872203688467214"
"L-homocysteine_biosynthesis","0.7497747244220242","1","16","-0.40382262810914893"
"Signal_transduction_miscellaneous","0.7614429288304628","1","10","-0.42016418501986896"
"Carbohydrate_biosynthesis","0.7641903515156266","1","162","-0.41639289410393304"
"Gram_positive_sporulation_stage-IV","0.7675999223143","1","10","-0.4306341025491201"
"Homopolysaccharides_biosynthesis","0.7689733546842105","1","15","-0.4298350626252725"
"Curdlan_biosynthesis","0.7689733546842105","1","15","-0.4298350626252725"
"Bacterial_Serine_proteases","0.7699495637526932","1","17","-0.43504292507639714"
"Virulence","0.7778041347189049","1","126","-0.4423518727307745"
"Two_component_signal_transduction_miscellaneous","0.780270398644935","1","29","-0.4506718633533856"
"Carbohydrate_membrane_transport","0.7878751673489074","1","453","-0.46347074297212953"
"TAT_pathway","0.7908428679670231","1","16","-0.4734325380809209"
"TAT_pathway_secreted_proteins","0.7908428679670231","1","16","-0.4734325380809209"
"Degradation_of_cysteine,_serine_and_alanine","0.7915239318412131","1","17","-0.4765578566637761"
"Bacterial_DNA_Recombination","0.8078675889945696","1","50","-0.5047969285270913"
"Peptidoglycan_metabolism","0.8094808271745567","1","56","-0.507605119790617"
"Base_Excision_Repair_BER","0.8399611515246213","1","15","-0.586933738668394"
"Bacterial_metallopeptidases","0.844898189590725","1","16","-0.594682398309177"
"Disaccharides_membrane_transport","0.8469363391616935","1","55","-0.5937180669199182"
"Bacterial_Transcription_Antitermination","0.8628322188978625","1","22","-0.6386096896571486"
"CO2_fixation_pathways","0.8645939073221979","1","53","-0.6381055071709328"
"Nucleotide_sugar_biosynthesis_from_fructose","0.8763726247994594","1","20","-0.6749131426555819"
"Two-component_signal_transduction","0.8825977945622657","1","65","-0.6919595001569929"
"Bacterial_metallopeptidases","0.8911245496110296","1","17","-0.7214801332359203"
"Bacterial_Endopeptidases","0.9094441475834913","1","38","-0.7788282249747246"
"Sec-Dependent_Secretion_Stages","0.9140935615265008","1","21","-0.7975420595098904"
"Anaerobic_respiratory_chain_proton_transport_and_oxidative_phosphorylation","0.9182637353986709","1","34","-0.8108547350214863"
"Bacterial_Response_Regulators","0.9188402393308821","1","12","-0.8287334827740332"
"NAD_and_NADP_metabolism","0.9206287996782145","1","11","-0.8436711174126349"
"Biosynthesis_of_sulfur-containing_coenzymes","0.9277363673627049","1","25","-0.8532175309062249"
"Two_component_signal_transduction_groupIIIB_NtrB","0.9285174758890525","1","11","-0.8730927028998695"
"Secondary_metabolism","0.9297817096708865","1","33","-0.869394425037986"
"Amino_acid_efflux","0.9321449484353413","1","13","-0.8922185589135064"
"Glucose_phosphorylation","0.9329828368110513","1","10","-0.9218249386363566"
"Peptidoglycan_biosynthesis","0.9361105007885114","1","38","-0.8863412158294346"
"Pyrimidine_biosynthesis","0.9407631598888866","1","56","-0.906462037267283"
"One-carbon_metabolism","0.9425479386147431","1","32","-0.9187131738604006"
"Nucleotide_Excision_Repair_NER","0.9431738934722621","1","12","-0.9450527679879519"
"Nucleotide_sugar_biosynthesis","0.9435265196369411","1","38","-0.9250208644006473"
"Bacterial_Recombination_Synapsis","0.9450385497560738","1","13","-0.9504298501213179"
"Polyketides","0.9527721906657668","1","31","-0.9916663879336144"
"Bacterial_Basic_Transcription","0.9548498672762384","1","42","-0.9862286262644039"
"Signal_transduction","0.9550167605058058","1","83","-0.9848523642543215"
"Thiamine_biosynthesis","0.9639607091972721","1","14","-1.0673109547286541"
"Photosynthesis_in_cyanobacteria","0.9640260249965725","1","12","-1.0683697979726703"
"Bacterial_Protein_Fate","0.9658011136370259","1","147","-1.0548147844379865"
"Bacterial_Chromatin_Chromosome_Partitioning","0.9719201031079205","1","11","-1.1383073247334954"
"SOS_Error-Prone_Repair_SOS","0.9722110357456349","1","31","-1.1172080805109823"
"UDP-N-acetylmuramoyl-oligo(depsi)peptide_biosynthesis","0.9748890452365876","1","23","-1.153324885986938"
"Biosynthesis_of_nucleotide-sugar_precursors","0.9755784088343742","1","12","-1.1703420464881207"
"Sugar_precursors_of_streptococcal_capsular_and_exopolysaccharides","0.9755784088343742","1","12","-1.1703420464881207"
"Electron_transport_in_cyanobacterial_tylakoid_membrane","0.9779360646712423","1","14","-1.2009399515158428"
"Bacterial_Chromosomal_Replication_Elongation","0.9785065333900699","1","12","-1.20949545826198"
"Polyketides_type_1","0.9798863978996052","1","29","-1.2271603835480716"
"Polyketides_type1_modular","0.9798863978996052","1","29","-1.2271603835480716"
"Heteropolysaccharide_biosynthesis","0.9801592592585108","1","23","-1.2115891584309477"
"Bacterial_Transcription_Regulators","0.9803185536000558","1","183","-1.1919251499564798"
"Secretion","0.9804926768640571","1","52","-1.1990224560533589"
"Recombinational_Repair_RER","0.9806314805918508","1","27","-1.2108074677267238"
"Long-Patch_MMR","0.9849036313735093","1","20","-1.2786230938817007"
"Bacterial_Protein_Degradation","0.9915545170337958","1","111","-1.384664442007285"
"Bacterial_tRNA_Processing","0.9920186627226455","1","12","-1.443794185793888"
"Nitrogen_fixation","0.9932938131914126","1","11","-1.5599022274326675"
"Isoprenoid_biosynthesis","0.9941383541653586","1","17","-1.4994313973438593"
"Bacterial_sporulation_transcription_regulators","0.9943048149424488","1","26","-1.4871751628283132"
"Gram_positive_sporulation_regulation","0.9943048149424488","1","26","-1.4871751628283132"
"Cellular_processing","0.9957511123612016","1","120","-1.5267385850550208"
"Mismatch_Repair","0.995979565341277","1","25","-1.5646144707108265"
"Bacterial_cell_division","0.9964412800690352","1","19","-1.5947700996380072"
"Bacterial_Photosynthesis","0.9969748151322437","1","26","-1.623579218760589"
"Photosynthesis_and_respiration_in_cyanobacteria","0.9969748151322437","1","26","-1.623579218760589"
"Actinomycete_development","0.9972760927801398","1","22","-1.6517844423909467"
"Biosynthesis_of_GTP-derived_cofactors","0.9973419531545781","1","13","-1.7038538082336714"
"Bacterial_Chromosomal_Replication_Initiation","0.9973530736756967","1","13","-1.6797120863761847"
"Bacterial_rRNA_processing","0.9976956247799267","1","18","-1.6948069060880577"
"Bacterial_respiration_proton_transport_and_oxidative_phosphorylation","0.99802222386397","1","51","-1.681556524827809"
"Quorum_sensing_types","0.9981104524601571","1","27","-1.7055336568144928"
"Bacterial_Transcription_Regulators","0.9983629668947679","1","210","-1.7019642286453165"
"Bacterial_aerobic_respiration_proton_transport_and_oxidative_phosphorylation","0.9984651875158245","1","17","-1.7668632394247012"
"Purine_biosynthesis","0.9985450064460293","1","62","-1.736659010800544"
"Bacterial_Miscellaneous_Translation_Proteins","0.9986172631336968","1","11","-1.8312441635531598"
"Bacterial_Regulatory_Proteolysis","0.9989174268843531","1","15","-1.8425153814793838"
"Aminoacyl-tRNA_Biosynthesis","0.9990615077830125","1","20","-1.8589586665757551"
"Bacterial_Excision_Repair","0.9992615992791472","1","52","-1.8601732930214483"
"Capsular_and_exopolysaccharide_metabolism","0.9994220293479174","1","52","-1.901863608437415"
"Aminoacyl_tRNA_Biosynthesis","0.9994496321088747","1","21","-1.9536102991175577"
"Coenzyme_and_cofactor_metabolism","0.999530456372675","1","82","-1.9261586929134893"
"Bacterial_Chromatin_Architecture","0.9995864286371434","1","28","-1.9753409619907438"
"Nucleotide_metabolism","0.9997298545537313","1","212","-2.0078208490888327"
"Bacterial_DNA_Replication","0.9997380636803834","1","25","-2.0640335639098044"
"Bacterial_Transcription_Regulation","0.9998827836399932","1","254","-2.1299843834216716"
"Gram_Positive_Quorum_Sensing_Competence_II","0.9998966239008433","1","15","-2.260454332116663"
"Carboxylic_acids_membrane_transport","0.9999424328086796","1","14","-2.4177810682209806"
"Bacterial_RNA_Processing","0.9999621062386649","1","35","-2.3423524316168267"
"Bacterial_Transcription","0.9999741070747702","1","296","-2.343540236999366"
"Oligopeptide_uptake_opp_ABC_transporter","0.999978902545737","1","10","-2.6218212244200663"
"Pyrimidine_salvage_pathways","0.9999846664814138","1","43","-2.460941983492516"
"Bacterial_DNA_Repair","0.9999897762940847","1","114","-2.4827708600093454"
"Biosynthesis_of_iron_cofactors","0.999994870639999","1","13","-2.7804080772420696"
"Cell_wall_metabolism","0.9999981044420263","1","128","-2.6935681520096404"
"Bacterial_Translation_Factors","0.999998941391161","1","22","-2.8981582373064305"
"Leu_Ile_Val_uptake","0.9999998198333133","1","18","-3.338606049141215"
"Teichoic_lipoteichoic_and_teichuronic_acid_biosynthesis","0.9999999877550815","1","12","-3.7172034979144826"
"Peptide_uptake","0.9999999986549589","1","18","-3.823263168847442"
"Amino_acid_membrane_transport","0.9999999999953937","1","78","-4.0867880351260295"
"Bacterial_SSU","0.9999999999999997","1","17","-5.71567158095453"
"Bacterial_Protein_Metabolism","1","1","273","-5.956658023100924"
"Bacterial_Protein_Biosynthesis","1","1","126","-7.998011132747747"
"Bacterial_Ribosomal_Complex","1","1","72","-7.560357030207009"
"Bioenergetics","1","1","158","-6.021069022940922"
"Proton-motive_cycle","1","1","72","-7.794748113829191"
"Bacterial_LSU","1","1","28","-7.519639595026075"
