"Name","P Value","Q Value","Set Size","Stat Mean"
"Bacterial_Basic_Transcription","0.27791985448331125","1","10","-0.3473046985921593"
"Bacterial_Transcription_Regulators","0.2817764565114703","1","49","-0.334544611730313"
"Recombinational_Repair_RER","0.3027469028893203","1","25","-0.3000161543926423"
"Long-Patch_MMR","0.3135109730459505","1","13","-0.2838579087911889"
"Bacterial_RNA_Processing","0.3270860094033927","1","30","-0.2601540985690226"
"Biosynthesis_of_nucleotide-sugar_precursors","0.3308199081006566","1","16","-0.2554016228512582"
"Sugar_precursors_of_streptococcal_capsular_and_exopolysaccharides","0.3308199081006566","1","16","-0.2554016228512582"
"Amino_acid_catabolism","0.3526370636848315","1","63","-0.21899099460454152"
"Bacterial_Amino_peptidases","0.3610146093424056","1","13","-0.21034376671950766"
"PRPPGLNIMP.ANA","0.37026035878903585","1","12","-0.19498986913122637"
"Polyketides_type_1","0.37117781083190005","1","15","-0.1926060801904949"
"Polyketides_type1_modular","0.37117781083190005","1","15","-0.1926060801904949"
"Mismatch_Repair","0.39147964995254014","1","16","-0.16045482639154304"
"Bacterial_sporulation_transcription_regulators","0.3927630389353995","1","10","-0.1598965176744909"
"Gram_positive_sporulation_regulation","0.3927630389353995","1","10","-0.1598965176744909"
"Fatty_acid_degradation","0.40846689298863537","1","12","-0.13798585048903597"
"Nitrogen_metabolism","0.45353808133493184","1","14","-0.06813338612737034"
"Cytosolic_reactions_of_nitrogen_metabolism","0.45353808133493184","1","14","-0.06813338612737034"
"Bacterial_tRNA_Processing","0.461091730255421","1","12","-0.05687055594581585"
"Isoprenoid_biosynthesis","0.4805662937458007","1","11","-0.02835501250072539"
"Acetyl-CoA--glyoxylate_biosynthesis","0.48544105326912274","1","10","-0.02200821118924404"
"Bacterial_Translation_Factors","0.49791026606627925","1","20","-0.002794256422013123"
"Secondary_metabolism","0.4979916351223076","1","19","-0.0030151535371586206"
"Amino_acid_biosynthesis","0.5050486621963717","1","127","0.007485052521120861"
"Lipid_degradation","0.5147199674401385","1","19","0.022481804974293713"
"Amino_acid_metabolism","0.5197366275752338","1","216","0.028879481580481575"
"Carbohydrate_membrane_transport","0.5245462394429163","1","28","0.035747053347079207"
"Polyketides","0.5423232637303723","1","17","0.06190776109929413"
"Bacterial_Nucleic_acid_metabolism","0.5526495406689858","1","291","0.07647611556062935"
"Degradation_of_glutamate,_glutamine,_lysine,_proline_and_arginine","0.5531883164837269","1","15","0.07804789719247691"
"Bacterial_Miscellaneous_Translation_Proteins","0.5625845175147253","1","10","0.09280437326386996"
"Bacterial_DNA_Repair","0.6050455749375909","1","89","0.15405703984801333"
"Virulence","0.6187093060911191","1","57","0.1749700601793453"
"Reserve_carbohydrate_biosynthesis","0.6383530075347421","1","10","0.20875301693260442"
"Nucleotide_sugar_biosynthesis_from_fructose","0.6497836409644707","1","10","0.22954595116901072"
"Photosynthesis_in_cyanobacteria","0.6509200519480682","1","11","0.22779259960953024"
"Bacterial_Recombination_Synapsis","0.6557664724438319","1","12","0.23513578628501675"
"Bacterial_DNA_Recombination","0.6636730510463059","1","29","0.24634630415955247"
"Coenzyme_and_cofactor_metabolism","0.6666479769125577","1","60","0.24951430202340807"
"Bacterial_Transcription","0.6932487893928339","1","92","0.2921542549783895"
"Phosphate_Regulation","0.7164891131601804","1","10","0.33616028772182427"
"Phosphorus_regulated_systems","0.733722225641594","1","13","0.3649599673200326"
"Electron_transport_in_cyanobacterial_tylakoid_membrane","0.7424426554521225","1","17","0.38109725848436765"
"Proton-motive_cycle","0.7516119674831594","1","73","0.3967043696223345"
"Bacterial_Transcription_Regulation","0.7680130378084469","1","82","0.4236502100323858"
"Bacterial_Endogenous_Protein_Quality_Control_and_Degradation","0.7729802211966627","1","15","0.4443223578802335"
"Bacterial_Photosynthesis","0.7754161266014616","1","28","0.44098880863946793"
"Photosynthesis_and_respiration_in_cyanobacteria","0.7754161266014616","1","28","0.44098880863946793"
"TCA_cycle_and_related_pathways","0.7875549580996297","1","16","0.4700604672612466"
"Aminoacyl-tRNA_Biosynthesis","0.7950461028480814","1","19","0.4866226093799393"
"Two-component_signal_transduction","0.7972091821003566","1","18","0.4876485349893098"
"Anaerobic_respiratory_chain_proton_transport_and_oxidative_phosphorylation","0.8074470368310159","1","28","0.507801831457884"
"Bacterial_Chromatin_Architecture","0.8225843360367249","1","16","0.5405092239099384"
"Aminoacyl_tRNA_Biosynthesis","0.8237249164787726","1","20","0.5480358010093742"
"Nucleotide_Excision_Repair_NER","0.8282991053572074","1","10","0.5611044550547162"
"Quorum_sensing_types","0.8323519415735174","1","17","0.5621487709212234"
"Mannan,_gluco_and_galactomannan_degradation","0.8452497201530026","1","12","0.6019800181968602"
"Metals_uptake_PM","0.846132658718399","1","19","0.5981844757659514"
"Antibiotic_class","0.8493969323292955","1","17","0.6042508571110788"
"Nucleotide_sugar_biosynthesis","0.8530134989777175","1","22","0.6145131208574537"
"L-lysine_biosynthesis","0.879240746929014","1","11","0.6906785281083304"
"Bacterial_Transcription_Repressors","0.884974941683666","1","12","0.7065867450813509"
"Bacterial_Excision_Repair","0.8859929283711242","1","34","0.7000457376919247"
"Listeria_phage_synthesis_proteins","0.903487018732107","1","11","0.7733449145486353"
"Bacterial_Protein_Degradation","0.9098295800541911","1","68","0.7812764413874991"
"Bacterial_Protein_Biosynthesis","0.9155940527939771","1","132","0.7964274161697189"
"L-homocysteine_biosynthesis","0.9186266571633299","1","12","0.8334086657606254"
"Bacterial_Ribosomal_Complex","0.9195885336656642","1","81","0.8119434631227141"
"Oligosaccharides_membrane_transport","0.926937201250985","1","13","0.8580771543364525"
"Lipid_metabolism","0.9420242990069871","1","60","0.9150752049046396"
"Phosphorus_metabolism","0.9501723396138344","1","24","0.9626225699140432"
"Pyrimidine_biosynthesis","0.962238535600014","1","36","1.0428257526634686"
"Phage","0.9623195353730303","1","34","1.0351864208116757"
"Bacterial_LSU","0.9638008945760184","1","34","1.046649306542286"
"Listeria_phage","0.9656425535727011","1","14","1.081071198692427"
"Bacterial_aerobic_respiration_proton_transport_and_oxidative_phosphorylation","0.9659873811423624","1","18","1.079649534051339"
"Biosynthesis_of_sulfur-containing_coenzymes","0.9679144138932454","1","20","1.090326813648507"
"Unknown_substrate_transporters","0.9731460299711008","1","80","1.1183141156715992"
"Bacterial_SSU","0.9760378925060065","1","20","1.1658014691402123"
"Bacterial_respiration_proton_transport_and_oxidative_phosphorylation","0.9808386832197171","1","47","1.2106636433728348"
"Purine_biosynthesis","0.9845476901985764","1","41","1.2655842715746852"
"Bioenergetics","0.9858202275492746","1","153","1.2748419925157046"
"ABC_transporter_for_unknown_substrate","0.9861581605878095","1","40","1.2907039221007681"
"Extracellular_and_periplasmic_carbohydrate_degradation","0.9885083657004489","1","12","1.3788165285673335"
"Signal_Peptide_Release","0.9914592299252234","1","11","1.4353575797030895"
"Sec-Dependent_Secretion_Stages","0.9929006221329699","1","16","1.456996919558748"
"CO2_fixation_pathways","0.99290869512119","1","26","1.4568413261489581"
"Gluconeogenesis","0.9950565606969303","1","29","1.5266601462880953"
"Lactose_and_galactose_metabolism_in_lactobacteria","0.995799944116508","1","10","1.6036559894331792"
"One-carbon_metabolism","0.9963461170186251","1","20","1.6027981213210025"
"Stress","0.9970044300454415","1","23","1.6229724486382144"
"Bacterial_Endopeptidases","0.9972593154456417","1","27","1.6394270110278175"
"Purine_salvage_pathways","0.9979162872236041","1","33","1.6825815768547252"
"TAT_pathway","0.9979781293340302","1","19","1.7087347885308644"
"TAT_pathway_secreted_proteins","0.9979781293340302","1","19","1.7087347885308644"
"Bacterial_Protein_Fate","0.9982152731285346","1","95","1.700360473264209"
"Thiamine_biosynthesis","0.9983442541666859","1","12","1.8267258318622557"
"Bacterial_Protein_Metabolism","0.9984029717329548","1","227","1.7097723348154097"
"Secretion","0.9995541116577994","1","49","1.9447932397338026"
"D-arabinose_and_D-ribose_degradation","0.9998035602246398","1","12","2.243869897144027"
"Carbohydrate_biosynthesis","0.9998168794307667","1","91","2.0875781178551494"
"Alcohol_and_aldehyde_degradation","0.9999062417344381","1","13","2.331677036692715"
"Lactose,_allolactose_and_beta-galactoside_degradation","0.9999694307916891","1","23","2.4098400546963523"
"Glycolysis_versions_and_bypasses","0.9999915218000536","1","24","2.6300793194830896"
"Pyrimidine_salvage_pathways","0.9999981916972408","1","23","2.8529554601060227"
"Polysaccharide_degradation","0.9999990704549004","1","72","2.799847029764568"
"Assimilation_of_oligosaccharides_and_disaccharides","0.9999991043123105","1","53","2.821174770978365"
"Nucleotide_metabolism","0.9999999766861494","1","135","3.2010528510282863"
"Glycolysis_and_fermentation_pathways","0.9999999953791441","1","44","3.4507804257186514"
"Carbohydrate_central_metabolism","0.9999999987896467","1","85","3.530023992041345"
"Carbohydrate_metabolism","1","1","377","6.763529779163215"
"Carbohydrate_assimilation","1","1","189","5.44603110439181"
