"Name","P Value","Q Value","Set Size","Stat Mean"
"Aminoacyl_tRNA_Biosynthesis","0.01802952824556162","0.05521543025203246","20","1.2510237132321236"
"Carbohydrate_membrane_transport","0.020592657378973506","0.06177797213692052","28","1.2058666320600875"
"Bacterial_Amino_peptidases","0.021097974056570656","0.062028043726317726","13","1.230535005027111"
"Lipid_degradation","0.021549913994980373","0.06211445798553166","19","1.2901126175754705"
"Purine_salvage_pathways","0.0336616351523093","0.09515885321902821","33","1.066914886927874"
"Bacterial_Exopeptidases","0.036491252778757574","0.10121158789579932","16","1.065207767580674"
"Amino_acid_catabolism","0.042357242819551624","0.11530582767544609","63","1.0007073376358386"
"Degradation_of_glutamate,_glutamine,_lysine,_proline_and_arginine","0.053256886531687024","0.14234113309378169","15","0.9516359616370329"
"Phosphate_Regulation","0.06150284109559305","0.16144495787593174","10","0.9157505949967685"
"Photosynthesis_in_cyanobacteria","0.06338845048432626","0.1634754775648414","11","0.9247648898722202"
"Bacterial_Protein_Fate","0.07646361477600579","0.19146923052789785","95","0.831231006217508"
"Bacterial_Protein_Degradation","0.07684819456561887","0.19146923052789785","68","0.8278640275942374"
"One-carbon_metabolism","0.11001628958874062","0.2664958524206288","20","0.7193070673378711"
"Quorum_sensing_types","0.11058671426978475","0.2664958524206288","17","0.7400044417525578"
"Bacterial_Regulatory_Proteolysis","0.11479735783414127","0.27218083228417367","10","0.7166977899452982"
"Bacterial_cell_division","0.13731939765298426","0.3204119278569633","12","0.646827304394931"
"Stress","0.15331864174897558","0.35101342794589","23","0.6078754249109628"
"Phosphorus_regulated_systems","0.1552100191597473","0.35101342794589","13","0.5944942094820322"
"Bacterial_Miscellaneous_Translation_Proteins","0.15817521281236924","0.3522993376275496","10","0.6015907679167589"
"Metals_uptake_PM","0.17380841677969172","0.38134085472559226","19","0.5491303437255803"
"Amino_acid_biosynthesis","0.20077272743116048","0.4340233960644204","127","0.48639717511863995"
"Degradation_of_aromatic_amino_acids","0.24187221639042208","0.5152929827448123","19","0.41060691020124435"
"Bacterial_Endogenous_Protein_Quality_Control_and_Degradation","0.2528564509289034","0.5309985469506971","15","0.39149827095106743"
"Bacterial_Basic_Transcription","0.25876756072668894","0.5357581891101869","10","0.3933922023252977"
"Biosynthesis_of_sulfur-containing_coenzymes","0.2644087820504586","0.5398345966863529","20","0.3671315473631548"
"Pyrimidine_salvage_pathways","0.27203580991369325","0.541705971928788","23","0.3534325006428806"
"Listeria_phage_synthesis_proteins","0.2761522083584964","0.541705971928788","11","0.3585864395871318"
"Peptidoglycan_biosynthesis","0.27707677660116803","0.541705971928788","20","0.34856471973885955"
"Thiamine_biosynthesis","0.28006567256182235","0.541705971928788","12","0.3418693380315882"
"Sec-Dependent_Secretion_Stages","0.3368726192889796","0.6377692012035501","16","0.2547234601511994"
"Extracellular_and_periplasmic_carbohydrate_degradation","0.3384081475773939","0.6377692012035501","12","0.2440893784959858"
"L-tyrosine_biosynthesis","0.34289712444738774","0.638049079667924","11","0.23820318048418118"
"Secretion","0.3605127796606671","0.6559733429818155","49","0.20929278909629334"
"Bacterial_Ribosomal_Protein_Modification","0.3614546991940616","0.6559733429818155","10","0.20875323341960764"
"UDP-N-acetylmuramoyl-oligo(depsi)peptide_biosynthesis","0.37199478594866364","0.6592250965199855","13","0.1928128413568414"
"TAT_pathway","0.3767000551542774","0.6592250965199855","19","0.18304979325421297"
"TAT_pathway_secreted_proteins","0.3767000551542774","0.6592250965199855","19","0.18304979325421297"
"NAD_and_NADP_metabolism","0.3877945609109311","0.6706564759283162","13","0.1670241907212059"
"L-phenylalanine_biosynthesis","0.3983237495014713","0.680855711357166","11","0.15169598285474747"
"Listeria_phage","0.4122399722330128","0.6965434013592285","14","0.12594352418929988"
"Virulence","0.45418001861340723","0.7586870765473962","57","0.06779196246794518"
"Nucleotide_sugar_biosynthesis_from_fructose","0.46680008056144107","0.7710068746351892","10","0.04929314451346813"
"Bacterial_Chromosomal_Replication_Initiation","0.519189658391328","0.8221644574429173","12","-0.02810429875003317"
"D-arabinose_and_D-ribose_degradation","0.5206685789887007","0.8221644574429173","12","-0.030338302054682586"
"Sporulation","0.5300746474073702","0.8221644574429173","15","-0.044507765925481314"
"Bacterial_DNA_Replication","0.5329410085234025","0.8221644574429173","27","-0.05163283112012895"
"Bacterial_Chromosomal_Replication_Elongation","0.5340408594784114","0.8221644574429173","14","-0.05347799833496555"
"Peptidoglycan_metabolism","0.5351350688407784","0.8221644574429173","24","-0.05096365974025321"
"Phage","0.5369237273096603","0.8221644574429173","34","-0.0537897526775937"
"Two-component_signal_transduction","0.5522950567877631","0.8369832303897029","18","-0.07146170447890061"
"Signal_transduction","0.5655781253701782","0.8471553073169996","28","-0.09588429863040855"
"Secondary_metabolism","0.576029453920561","0.8471553073169996","19","-0.11159549482766783"
"Cellular_processing","0.5762961274265304","0.8471553073169996","43","-0.11179367510700781"
"Bacterial_Endopeptidases","0.6021325676474495","0.8763711628136146","27","-0.15093300984261188"
"Bacterial_Chromatin_Architecture","0.6136427678523677","0.8843675183754711","16","-0.16920038247547406"
"Coenzyme_membrane_transport","0.6398191217295248","0.8952110694860821","20","-0.20786771507957572"
"Nucleotide_Excision_Repair_NER","0.6413224200290478","0.8952110694860821","10","-0.2141258980834846"
"Lactose_and_galactose_metabolism_in_lactobacteria","0.647394302610265","0.8952110694860821","10","-0.22260811326680296"
"Polyketides_type_1","0.6516162206463318","0.8952110694860821","15","-0.22762312323358375"
"Polyketides_type1_modular","0.6516162206463318","0.8952110694860821","15","-0.22762312323358375"
"Long-Patch_MMR","0.6618758075827692","0.900886515876547","13","-0.25757304136074693"
"Bacterial_sporulation_transcription_regulators","0.6801726489941071","0.9089579945648523","10","-0.2861248429847546"
"Gram_positive_sporulation_regulation","0.6801726489941071","0.9089579945648523","10","-0.2861248429847546"
"Polyketides","0.7038500783435835","0.9321257794279889","17","-0.3118565923127347"
"Mismatch_Repair","0.716228405485636","0.9356021040471069","16","-0.337300789587235"
"Bacterial_tRNA_Processing","0.7192043384851909","0.9356021040471069","12","-0.33952420314047893"
"Signal_Peptide_Release","0.7540376026479138","0.9723116455196783","11","-0.4081931826682584"
"L-lysine_biosynthesis","0.7934618655784196","0.9978222276357412","11","-0.4944565731249816"
"Isoprenoid_biosynthesis","0.7989275453071815","0.9978222276357412","11","-0.4919564738697612"
"5-aminolevulinate_uptake_dpp_ABC_transporter","0.8093804091916016","0.9978222276357412","10","-0.5736073936598215"
"Dipeptide_uptake_dpp_ABC_transporter","0.8093804091916016","0.9978222276357412","10","-0.5736073936598215"
"Amino_acid_membrane_transport","0.8136963710809201","0.9978222276357412","77","-0.5184490303685454"
"Ion_membrane_transport","0.8145487572536663","0.9978222276357412","47","-0.5296844100416126"
"Bacterial_Excision_Repair","0.8373423800384104","0.9999206336677725","34","-0.5726679146834348"
"Antibiotic_class","0.8571067165746317","0.9999206336677725","17","-0.624228749159134"
"Bacterial_rRNA_processing","0.8659358840419803","0.9999206336677725","14","-0.6538549101543986"
"Predicted_transporter_of_unknown_function","0.9130424447274563","0.9999206336677725","19","-0.8004546096408183"
"Bacterial_Transcription_Regulators","0.9218016232246998","0.9999206336677725","49","-0.8220176257396028"
"Bacterial_RNA_Processing","0.9220341437083108","0.9999206336677725","30","-0.8263874328778784"
"Bacterial_Transcription","0.9221020303069521","0.9999206336677725","92","-0.8235170801714217"
"SOS_Error-Prone_Repair_SOS","0.9286108406339776","0.9999206336677725","28","-0.8723639538841449"
"Bacterial_Transcription_Regulators","0.937096538248313","0.9999206336677725","59","-0.8878882060549075"
"Bacterial_Transcription_Regulation","0.9598297304421187","0.9999206336677725","82","-1.0138057010141972"
"Assimilation_of_oligosaccharides_and_disaccharides","0.9629252295387868","0.9999206336677725","53","-1.0437144967978171"
"Metal_efflux","0.9651318439536283","0.9999206336677725","22","-1.1054981862521631"
"Recombinational_Repair_RER","0.9671977975848669","0.9999206336677725","25","-1.0972558081115467"
"Bacterial_Transcription_Repressors","0.9685972015719385","0.9999206336677725","12","-1.1129486635895176"
"Lactose,_allolactose_and_beta-galactoside_degradation","0.9844712822343434","0.9999206336677725","23","-1.334822232750649"
"Bacterial_Recombination_Synapsis","0.9883797821729197","0.9999206336677725","12","-1.35887254495012"
"Membrane_transport","0.9922446890788054","0.9999206336677725","275","-1.401421214848798"
"Bacterial_DNA_Repair","0.9945135105163018","0.9999206336677725","89","-1.4887577413440902"
"Leu_Ile_Val_uptake","0.9946375706242291","0.9999206336677725","28","-1.5253836507283078"
"Carbohydrate_assimilation","0.9972970568378844","0.9999206336677725","189","-1.616187547454957"
"Bacterial_DNA_Recombination","0.9974317226214245","0.9999206336677725","29","-1.6508258700623566"
"L-homocysteine_biosynthesis","0.9983204708872846","0.9999206336677725","12","-1.885071254458499"
"Mannan,_gluco_and_galactomannan_degradation","0.9987732944894633","0.9999206336677725","12","-1.8463873518728586"
"ABC_transporter_for_unknown_substrate","0.999202970128529","0.9999206336677725","40","-1.865789633028029"
"Polysaccharide_degradation","0.9995388612732233","0.9999206336677725","72","-1.9432576644307615"
"Unknown_substrate_transporters","0.99987318166527","0.9999206336677725","80","-2.1392540862347915"
"Bacterial_Nucleic_acid_metabolism","0.9999206336677725","0.9999206336677725","291","-2.1974687420870045"
