"Name","P Value","Q Value","Set Size","Stat Mean"
"L-tyrosine_biosynthesis","0.45938106674659873","1","11","0.05987151304075371"
"Virulence","0.4687882228670744","1","57","0.04590089267149392"
"Bacterial_Transcription","0.4754371212849693","1","92","0.03527425126207847"
"Coenzyme_membrane_transport","0.5292949232886478","1","20","-0.041055726128971536"
"GLNCO2NH3UMPCO2.ANA","0.5581310796715879","1","10","-0.0865868437460416"
"One-carbon_metabolism","0.5620170072057625","1","20","-0.09077912104495514"
"Acetyl-CoA--glyoxylate_biosynthesis","0.562315593249866","1","10","-0.08977088803964846"
"Bacterial_Ribosomal_Protein_Modification","0.6407197176022457","1","10","-0.21438074326160322"
"D-arabinose_and_D-ribose_degradation","0.649607613024332","1","12","-0.2246227797084623"
"Bacterial_Endopeptidases","0.6766065441503096","1","27","-0.266381115095782"
"Bacterial_tRNA_Processing","0.7007499773250301","1","12","-0.30810036713885847"
"Oligosaccharides_membrane_transport","0.7072622348087207","1","13","-0.3209576227731872"
"Bacterial_sporulation_transcription_regulators","0.7153924865913052","1","10","-0.3479379216992401"
"Gram_positive_sporulation_regulation","0.7153924865913052","1","10","-0.3479379216992401"
"Quorum_sensing_types","0.7211061920281193","1","17","-0.34468294837248614"
"UDP-N-acetylmuramoyl-oligo(depsi)peptide_biosynthesis","0.728858400944122","1","13","-0.3625786678352537"
"Signal_Peptide_Release","0.7501065500394942","1","11","-0.39702391600236014"
"Peptidoglycan_metabolism","0.766384631067778","1","24","-0.42669802360844084"
"L-lysine_biosynthesis","0.7832268904959456","1","11","-0.4614494058169801"
"Glycogen_and_starch_degradation","0.7928729536354894","1","13","-0.48206681749231917"
"Phosphorus_regulated_systems","0.8404638769323096","1","13","-0.5869738261211205"
"PRPPGLNIMP.ANA","0.8493582372231205","1","12","-0.6145750502888012"
"Amino_acid_catabolism","0.851759466926323","1","63","-0.6054841004570598"
"Phage","0.8528443655460636","1","34","-0.6088637167240647"
"Sporulation","0.857392734788273","1","15","-0.6255463729294217"
"CO2_fixation_pathways","0.8582854286341313","1","26","-0.624412328272948"
"Cellular_processing","0.8591591597306665","1","43","-0.6244248322391324"
"Amino_acid_metabolism","0.8592493180611431","1","216","-0.6232269707617708"
"Bacterial_DNA_Replication","0.8772097556356685","1","27","-0.6795755675687791"
"Degradation_of_glutamate,_glutamine,_lysine,_proline_and_arginine","0.8906652410192655","1","15","-0.7228973074184266"
"Peptidoglycan_biosynthesis","0.9138871007846725","1","20","-0.8154617181465029"
"Pyrimidine_salvage_pathways","0.9347313049792518","1","23","-0.8820693386564509"
"Phosphate_Regulation","0.9369767200054744","1","10","-0.9173811798981419"
"TAT_pathway","0.9454332846126795","1","19","-0.9380230172344818"
"TAT_pathway_secreted_proteins","0.9454332846126795","1","19","-0.9380230172344818"
"Listeria_phage_synthesis_proteins","0.9525859902475334","1","11","-1.0096794481018911"
"Nucleotide_sugar_biosynthesis_from_fructose","0.9644099206756891","1","10","-1.0834552818461993"
"Listeria_phage","0.9649693198280991","1","14","-1.0914062952527879"
"Bacterial_Chromatin_Architecture","0.9651377896362938","1","16","-1.0691740815834603"
"Polyketides","0.9673720253902887","1","17","-1.0827454322857384"
"Bacterial_Miscellaneous_Translation_Proteins","0.9724506238386479","1","10","-1.1505461359392246"
"Secretion","0.9738842859279021","1","49","-1.1300487639357684"
"Bacterial_Chromosomal_Replication_Initiation","0.9765985022681694","1","12","-1.183136969391953"
"Secondary_metabolism","0.9869470085735509","1","19","-1.3103085584642973"
"Bacterial_Endogenous_Protein_Quality_Control_and_Degradation","0.9889285906342092","1","15","-1.3571835738594054"
"Sec-Dependent_Secretion_Stages","0.9889511134412249","1","16","-1.3676224359805416"
"TCA_cycle_and_related_pathways","0.990454454643331","1","16","-1.39639483150858"
"Bacterial_cell_division","0.9912267035141881","1","12","-1.4283646509635726"
"Peptide_uptake","0.9926461311006003","1","20","-1.4925997407861562"
"Polyketides_type_1","0.9933598744966334","1","15","-1.4803383645773072"
"Polyketides_type1_modular","0.9933598744966334","1","15","-1.4803383645773072"
"Purine_salvage_pathways","0.9939460599338611","1","33","-1.4692073971907853"
"Lipid_degradation","0.995329465384063","1","19","-1.5504186681131347"
"Bacterial_Exopeptidases","0.9974679341587439","1","16","-1.6849554928146167"
"Phosphorus_metabolism","0.997557491958456","1","24","-1.6662480652579197"
"Photosynthesis_in_cyanobacteria","0.9983203780263178","1","11","-1.8229125722615904"
"Alcohol_and_aldehyde_degradation","0.9983451063147595","1","13","-1.778763140845434"
"Bacterial_Amino_peptidases","0.9985276410100845","1","13","-1.807653902951948"
"Nitrogen_metabolism","0.9986064501483691","1","14","-1.8147179997052947"
"Cytosolic_reactions_of_nitrogen_metabolism","0.9986064501483691","1","14","-1.8147179997052947"
"Fatty_acid_degradation","0.9991626163053017","1","12","-2.0666011462473404"
"Electron_transport_in_cyanobacterial_tylakoid_membrane","0.9991991635063129","1","17","-1.8913087327645257"
"Aminoacyl-tRNA_Biosynthesis","0.9994115839832725","1","19","-1.9700069724337914"
"Carbohydrate_metabolism","0.9995480365514202","1","377","-1.924319285963443"
"Gluconeogenesis","0.9996235241903116","1","29","-2.024970864834279"
"Aminoacyl_tRNA_Biosynthesis","0.9996516757374487","1","20","-2.0620378507367123"
"Heteropolysaccharide_biosynthesis","0.9997194019340533","1","21","-2.0675415664992163"
"Bacterial_Basic_Transcription","0.9997549508458813","1","10","-2.241597509539331"
"Biosynthesis_of_nucleotide-sugar_precursors","0.9997995834941311","1","16","-2.1623648934235162"
"Sugar_precursors_of_streptococcal_capsular_and_exopolysaccharides","0.9997995834941311","1","16","-2.1623648934235162"
"Reserve_carbohydrate_biosynthesis","0.999860258388993","1","10","-2.3110292624077067"
"Stress","0.9998837436086346","1","23","-2.1993970629334227"
"Bacterial_Regulatory_Proteolysis","0.9999549615915314","1","10","-2.4926391882064203"
"Lipid_metabolism","0.9999748797659976","1","60","-2.3791283590609402"
"Nucleotide_sugar_biosynthesis","0.9999840958358408","1","22","-2.5259296552485275"
"Bacterial_Protein_Degradation","0.9999862544621989","1","68","-2.4606406233767677"
"Bacterial_Photosynthesis","0.9999932824590021","1","28","-2.6127133521314443"
"Photosynthesis_and_respiration_in_cyanobacteria","0.9999932824590021","1","28","-2.6127133521314443"
"Cell_wall_metabolism","0.9999936008515794","1","81","-2.555003978813583"
"Bacterial_aerobic_respiration_proton_transport_and_oxidative_phosphorylation","0.9999973328779992","1","18","-2.8657804248160708"
"Bacterial_Protein_Fate","0.9999981699894265","1","95","-2.7054890168665287"
"Bacterial_Translation_Factors","0.999998682995792","1","20","-2.8818199692184163"
"Capsular_and_exopolysaccharide_metabolism","0.9999987622269909","1","46","-2.7925886915788443"
"Anaerobic_respiratory_chain_proton_transport_and_oxidative_phosphorylation","0.999999031997569","1","28","-2.8984245776954354"
"Pyrimidine_biosynthesis","0.9999999642627819","1","36","-3.2475384809896743"
"Carbohydrate_biosynthesis","0.9999999977339469","1","91","-3.469065532472821"
"Purine_biosynthesis","0.9999999978430497","1","41","-3.5424410070991166"
"Bacterial_respiration_proton_transport_and_oxidative_phosphorylation","0.9999999999964372","1","47","-4.214002919010988"
"Glycolysis_versions_and_bypasses","0.9999999999994691","1","24","-4.694478352634667"
"Glycolysis_and_fermentation_pathways","0.9999999999999939","1","44","-4.831417862954685"
"Nucleotide_metabolism","0.9999999999999989","1","135","-4.6827248112718305"
"Bacterial_Protein_Metabolism","1","1","227","-7.089754143406556"
"Bacterial_Protein_Biosynthesis","1","1","132","-7.159685870506891"
"Bacterial_Ribosomal_Complex","1","1","81","-6.7536081483062365"
"Bioenergetics","1","1","153","-9.890449518519384"
"Proton-motive_cycle","1","1","73","-10.222623009675441"
"Carbohydrate_central_metabolism","1","1","85","-5.2974551453738785"
"Bacterial_LSU","1","1","34","-6.963174758798074"
"Bacterial_SSU","1","1","20","-6.585404775285078"
