"Name","P Value","Q Value","Set Size","Stat Mean"
"Aminoacyl_tRNA_Biosynthesis","0.0003483242625512708","0.0015059901939716708","20","-2.0620378507367123"
"Gluconeogenesis","0.0003764758096883306","0.0015811984006909884","29","-2.024970864834279"
"Carbohydrate_metabolism","0.00045196344857982844","0.0018455174150342993","377","-1.924319285963443"
"Aminoacyl-tRNA_Biosynthesis","0.0005884160167274941","0.0023377609313227467","19","-1.9700069724337914"
"Electron_transport_in_cyanobacterial_tylakoid_membrane","0.0008008364936870848","0.0030979727518947752","17","-1.8913087327645257"
"Fatty_acid_degradation","0.0008373836946983711","0.003156292387709245","12","-2.0666011462473404"
"Nitrogen_metabolism","0.0013935498516308622","0.004996386053408213","14","-1.8147179997052947"
"Cytosolic_reactions_of_nitrogen_metabolism","0.0013935498516308622","0.004996386053408213","14","-1.8147179997052947"
"Bacterial_Amino_peptidases","0.0014723589899155148","0.005153256464704302","13","-1.807653902951948"
"Alcohol_and_aldehyde_degradation","0.0016548936852404756","0.0056114643211655916","13","-1.778763140845434"
"Photosynthesis_in_cyanobacteria","0.0016796219736822178","0.0056114643211655916","11","-1.8229125722615904"
"Phosphorus_metabolism","0.002442508041543977","0.007978859602376992","24","-1.6662480652579197"
"Bacterial_Exopeptidases","0.00253206584125605","0.008091601710100855","16","-1.6849554928146167"
"Lipid_degradation","0.004670534615937055","0.014607842309420152","19","-1.5504186681131347"
"Purine_salvage_pathways","0.006053940066138955","0.01854019145255055","33","-1.4692073971907853"
"Polyketides_type_1","0.006640125503366617","0.019521968979897854","15","-1.4803383645773072"
"Polyketides_type1_modular","0.006640125503366617","0.019521968979897854","15","-1.4803383645773072"
"Peptide_uptake","0.007353868899399767","0.021196445651211093","20","-1.4925997407861562"
"Bacterial_cell_division","0.008773296485811885","0.024801434296429753","12","-1.4283646509635726"
"TCA_cycle_and_related_pathways","0.009545545356668923","0.026475380517553427","16","-1.39639483150858"
"Sec-Dependent_Secretion_Stages","0.011048886558775093","0.029590857759477143","16","-1.3676224359805416"
"Bacterial_Endogenous_Protein_Quality_Control_and_Degradation","0.011071409365790767","0.029590857759477143","15","-1.3571835738594054"
"Secondary_metabolism","0.01305299142644907","0.03426410249442881","19","-1.3103085584642973"
"Bacterial_Chromosomal_Replication_Initiation","0.023401497731830607","0.06035123099261577","12","-1.183136969391953"
"Secretion","0.026115714072097895","0.06618982704479984","49","-1.1300487639357684"
"Bacterial_Miscellaneous_Translation_Proteins","0.027549376161352116","0.0686399711138773","10","-1.1505461359392246"
"Polyketides","0.03262797460971138","0.0799385377937929","17","-1.0827454322857384"
"Bacterial_Chromatin_Architecture","0.03486221036370617","0.08304351842339211","16","-1.0691740815834603"
"Listeria_phage","0.03503068017190095","0.08304351842339211","14","-1.0914062952527879"
"Nucleotide_sugar_biosynthesis_from_fructose","0.0355900793243109","0.08304351842339211","10","-1.0834552818461993"
"Listeria_phage_synthesis_proteins","0.04741400975246656","0.10890405365019663","11","-1.0096794481018911"
"TAT_pathway","0.05456671538732054","0.12153495699903209","19","-0.9380230172344818"
"TAT_pathway_secreted_proteins","0.05456671538732054","0.12153495699903209","19","-0.9380230172344818"
"Phosphate_Regulation","0.06302327999452564","0.1382749575999294","10","-0.9173811798981419"
"Pyrimidine_salvage_pathways","0.06526869502074814","0.1410955612948526","23","-0.8820693386564509"
"Peptidoglycan_biosynthesis","0.08611289921532754","0.18345791571961087","20","-0.8154617181465029"
"Degradation_of_glutamate,_glutamine,_lysine,_proline_and_arginine","0.10933475898073457","0.2296029938595426","15","-0.7228973074184266"
"Bacterial_DNA_Replication","0.12279024436433147","0.25422768903601023","27","-0.6795755675687791"
"Amino_acid_metabolism","0.1407506819388569","0.2795102398149848","216","-0.6232269707617708"
"Cellular_processing","0.14084084026933338","0.2795102398149848","43","-0.6244248322391324"
"CO2_fixation_pathways","0.14171457136586876","0.2795102398149848","26","-0.624412328272948"
"Sporulation","0.14260726521172695","0.2795102398149848","15","-0.6255463729294217"
"Phage","0.14715563445393637","0.28300465404974706","34","-0.6088637167240647"
"Amino_acid_catabolism","0.14824053307367702","0.28300465404974706","63","-0.6054841004570598"
"PRPPGLNIMP.ANA","0.1506417627768794","0.2839017836948881","12","-0.6145750502888012"
"Phosphorus_regulated_systems","0.15953612306769038","0.2968583555816517","13","-0.5869738261211205"
"Glycogen_and_starch_degradation","0.2071270463645106","0.3805959476947882","13","-0.48206681749231917"
"L-lysine_biosynthesis","0.21677310950405443","0.3934030505814321","11","-0.4614494058169801"
"Peptidoglycan_metabolism","0.23361536893222204","0.41879828332971514","24","-0.42669802360844084"
"Signal_Peptide_Release","0.24989344996050586","0.4425823752312574","11","-0.39702391600236014"
"UDP-N-acetylmuramoyl-oligo(depsi)peptide_biosynthesis","0.27114159905587804","0.47449779834778655","13","-0.3625786678352537"
"Quorum_sensing_types","0.2788938079718807","0.4808885571388292","17","-0.34468294837248614"
"Bacterial_sporulation_transcription_regulators","0.28460751340869483","0.4808885571388292","10","-0.3479379216992401"
"Gram_positive_sporulation_regulation","0.28460751340869483","0.4808885571388292","10","-0.3479379216992401"
"Oligosaccharides_membrane_transport","0.29273776519127936","0.489005130489978","13","-0.3209576227731872"
"Bacterial_tRNA_Processing","0.2992500226749699","0.49426689138450086","12","-0.30810036713885847"
"Bacterial_Endopeptidases","0.32339345584969026","0.5282093112211608","27","-0.266381115095782"
"D-arabinose_and_D-ribose_degradation","0.3503923869756679","0.5660184712683866","12","-0.2246227797084623"
"Bacterial_Ribosomal_Protein_Modification","0.35928028239775434","0.5740674077442379","10","-0.21438074326160322"
"Acetyl-CoA--glyoxylate_biosynthesis","0.437684406750134","0.683734013560806","10","-0.08977088803964846"
"One-carbon_metabolism","0.43798299279423747","0.683734013560806","20","-0.09077912104495514"
"GLNCO2NH3UMPCO2.ANA","0.4418689203284121","0.683734013560806","10","-0.0865868437460416"
"Coenzyme_membrane_transport","0.47070507671135225","0.7207671487142582","20","-0.041055726128971536"
"Bacterial_Transcription","0.5245628787150307","0.7949561151660774","92","0.03527425126207847"
"Virulence","0.5312117771329254","0.7968176656993882","57","0.04590089267149392"
"L-tyrosine_biosynthesis","0.5406189332534013","0.802737203921717","11","0.05987151304075371"
"Carbohydrate_membrane_transport","0.5686008902351642","0.8358433086456915","28","0.10265369548886709"
"Bacterial_RNA_Processing","0.5959044420907539","0.8599154006227181","30","0.14086880173152713"
"Lactose_and_galactose_metabolism_in_lactobacteria","0.5966759922688248","0.8599154006227181","10","0.15195479696820893"
"SOS_Error-Prone_Repair_SOS","0.6226645695365575","0.8886572011832422","28","0.17930029078286083"
"Metals_uptake_PM","0.6652802728622844","0.925376219770548","19","0.24985115394928323"
"5-aminolevulinate_uptake_dpp_ABC_transporter","0.6672780904467897","0.925376219770548","10","0.2774172250846145"
"Dipeptide_uptake_dpp_ABC_transporter","0.6672780904467897","0.925376219770548","10","0.2774172250846145"
"Isoprenoid_biosynthesis","0.6839379482841413","0.9396156859604559","11","0.2809016429154971"
"Signal_transduction","0.7062060852349289","0.9612249493475421","28","0.3149970379696558"
"Bacterial_Chromosomal_Replication_Elongation","0.7325727422698656","0.9879650744373416","14","0.36884913244743456"
"Biosynthesis_of_sulfur-containing_coenzymes","0.7479073812606724","0.9948362232551615","20","0.39046632873644804"
"Thiamine_biosynthesis","0.7681366495417056","0.9948362232551615","12","0.4336391035538168"
"L-phenylalanine_biosynthesis","0.7718070602659081","0.9948362232551615","11","0.43858048709465614"
"Degradation_of_aromatic_amino_acids","0.7838225942556356","0.9948362232551615","19","0.459296445352913"
"Long-Patch_MMR","0.7960943025242972","0.9948362232551615","13","0.4936787156371583"
"Amino_acid_biosynthesis","0.7971052037557687","0.9948362232551615","127","0.48197549096477177"
"Metal_efflux","0.8010237844803385","0.9948362232551615","22","0.5026484974327025"
"NAD_and_NADP_metabolism","0.8112956905480362","0.9948362232551615","13","0.5169761224705338"
"Predicted_transporter_of_unknown_function","0.8155962642225617","0.9948362232551615","19","0.5241376490663475"
"Two-component_signal_transduction","0.8206174516736149","0.9948362232551615","18","0.5369830647378627"
"Ion_membrane_transport","0.8342075064799775","0.9948362232551615","47","0.5681070959548261"
"Bacterial_Recombination_Synapsis","0.8356818521599434","0.9948362232551615","12","0.5873474105897488"
"Bacterial_rRNA_processing","0.8373522579606371","0.9948362232551615","14","0.5839782340837343"
"Coenzyme_and_cofactor_metabolism","0.8389427633422583","0.9948362232551615","60","0.5771674630071656"
"Lactose,_allolactose_and_beta-galactoside_degradation","0.8391815760791839","0.9948362232551615","23","0.6018483731363498"
"Bacterial_Nucleic_acid_metabolism","0.8855831774436845","0.999999951405079","291","0.6963702187995905"
"Bacterial_Transcription_Regulation","0.8871994863550783","0.999999951405079","82","0.7024954406829054"
"Recombinational_Repair_RER","0.8921266871963601","0.999999951405079","25","0.7406576856404977"
"Nucleotide_Excision_Repair_NER","0.8952643801963543","0.999999951405079","10","0.766756410696018"
"Mismatch_Repair","0.919714027134277","0.999999951405079","16","0.8340946112636031"
"Bacterial_Transcription_Regulators","0.9284134316238021","0.999999951405079","59","0.8507809333584468"
"Bacterial_Transcription_Regulators","0.9659667880256078","0.999999951405079","49","1.061261895972736"
"Amino_acid_membrane_transport","0.9682812132260148","0.999999951405079","77","1.0825117894213148"
"Bacterial_Transcription_Repressors","0.9683427923999512","0.999999951405079","12","1.1113333019049934"
"Antibiotic_class","0.9874668284653523","0.999999951405079","17","1.3247792192445011"
"Bacterial_DNA_Recombination","0.9898992515648236","0.999999951405079","29","1.3782227467677082"
"Bacterial_Excision_Repair","0.9927277346072242","0.999999951405079","34","1.4447286849015526"
"Extracellular_and_periplasmic_carbohydrate_degradation","0.9935394303924512","0.999999951405079","12","1.497359297608927"
"Assimilation_of_oligosaccharides_and_disaccharides","0.9938688647415088","0.999999951405079","53","1.4606674136714064"
"Bacterial_DNA_Repair","0.9945311971489883","0.999999951405079","89","1.4970697774788053"
"L-homocysteine_biosynthesis","0.9982939393623389","0.999999951405079","12","1.8227611744416223"
"Membrane_transport","0.999529900767174","0.999999951405079","275","1.9139458297716028"
"Unknown_substrate_transporters","0.9998471569592156","0.999999951405079","80","2.104670897114495"
"Mannan,_gluco_and_galactomannan_degradation","0.9999931274202889","0.999999951405079","12","2.838776346782994"
"Carbohydrate_assimilation","0.9999944307453303","0.999999951405079","189","2.5514891030917504"
"Leu_Ile_Val_uptake","0.9999960986322426","0.999999951405079","28","2.7217389873318134"
"ABC_transporter_for_unknown_substrate","0.999999407885214","0.999999951405079","40","2.9403182923313658"
"Polysaccharide_degradation","0.999999951405079","0.999999951405079","72","3.1371822895373493"
