"Name","P Value","Q Value","Set Size","Stat Mean"
"Cytosolic_reactions_of_phosphorus_metabolism","0.20676062726680872","0.9689370571915153","14","0.4779122231185828"
"Lactose,_allolactose_and_beta-galactoside_degradation","0.2143608777658617","0.9852355728084797","17","0.46579676340195175"
"Phosphorus_regulated_systems","0.22429657601920622","1","20","0.4448688428202515"
"Glucose,_allose_and_gluconate_degradation","0.2376869885908572","1","13","0.42683869148290227"
"Ion_membrane_transport","0.23840421508809798","1","74","0.4119721005457223"
"Bacterial_Transcription_Repressors","0.23880170268172604","1","16","0.41604486362426346"
"Streptococcus_phage_proteins","0.27365667146033024","1","36","0.35014398172177325"
"Bacterial_Transcription_Regulators","0.27746297535083053","1","183","0.3412906838186938"
"Fructose_and_mannose_degradation","0.2956179971605477","1","25","0.312165703428261"
"Purine_salvage_pathways","0.2964208800986326","1","44","0.31058118091597475"
"Phosphorus_metabolism","0.30653551685731273","1","39","0.29391657619854056"
"Bacterial_Cytoplasmic_Oligopeptide_Degradation","0.333809459302503","1","11","0.2538642784716363"
"Lactose_and_galactose_metabolism_in_lactobacteria","0.3452921151126698","1","12","0.234209687804523"
"Biosynthesis_of_GTP-derived_cofactors","0.35780138873502776","1","13","0.2142511406315801"
"Glycolysis_versions_and_bypasses","0.38045273843588917","1","74","0.17627762945278885"
"Bacterial_metallopeptidases","0.3957615062645791","1","16","0.15404506282798672"
"Degradation_of_glutamate,_glutamine,_lysine,_proline_and_arginine","0.4134408623676106","1","32","0.12715832363763113"
"Streptococcus_phage","0.41626511730793325","1","78","0.12229385166116882"
"Diacetylchitobiose_and_chitobiose_degradation","0.4272322220436737","1","19","0.10690524505456082"
"Bacterial_unclassified_recombination_proteins","0.4381146395485497","1","25","0.09044746331244903"
"Pentose_phosphate_shunt","0.485163859772849","1","24","0.02159900528803998"
"Galactose_degradation","0.48936878111870674","1","14","0.015615337319018563"
"D-arabinose_and_D-ribose_degradation","0.4909025139773019","1","38","0.013146994187259379"
"Sorbose_degradation","0.49699556169959647","1","17","0.0031460137883985904"
"Bacterial_Endogenous_Protein_Quality_Control_and_Degradation","0.5100583033324847","1","18","-0.014543492933972122"
"Bacterial_metallopeptidases","0.5143847729493903","1","17","-0.02101157519120007"
"AROLXU5P.ANA","0.5221142176585652","1","10","-0.032527527790400364"
"Cellobiose_6-phosphate_hydrolysis_via_6-phospho-beta-glucosidase","0.5266832811091747","1","18","-0.03893548996070036"
"Chitobiose-6-phosphate_hydrolysis","0.5266832811091747","1","18","-0.03893548996070036"
"Carbohydrate_biosynthesis","0.5350163521985791","1","162","-0.05076920434595087"
"PRPPHIS.ANA","0.5440334489270252","1","14","-0.06453479936712589"
"Bacterial_Response_Regulators","0.5647723407273001","1","12","-0.09701612500639438"
"Bacterial_DNA_Modification","0.5885074164956916","1","15","-0.13069698715029382"
"Two_component_signal_transduction_groupIIIB_NtrB","0.6013340080914351","1","11","-0.15228980067527284"
"Listeria_phage","0.6106632814900506","1","37","-0.16286418968667082"
"Phosphate_Regulation","0.6412822808472679","1","13","-0.21224752038244907"
"Biosynthesis_of_tetrapyrrole_coenzymes","0.6781953367167113","1","16","-0.27223014135759377"
"Degradation_of_cysteine,_serine_and_alanine","0.6845538807716507","1","17","-0.2800264374881229"
"Glycolysis_and_fermentation_pathways","0.6848982805430714","1","117","-0.2785286179483592"
"CO2_fixation_pathways","0.7022844341815536","1","53","-0.3080218592272992"
"Metal_efflux","0.714842168094544","1","29","-0.331430304565301"
"3PGSERPI.CAT","0.7262989840672307","1","10","-0.3534298470892755"
"Phage","0.7371516838366432","1","157","-0.3668084083872735"
"Signal_transduction_miscellaneous","0.7403507858750025","1","10","-0.3833216679718589"
"L-serine_biosynthesis","0.7625415308734816","1","12","-0.4200758789331708"
"Bacterial_Transcription_Antitermination","0.7673587757578324","1","22","-0.425185469605385"
"Nucleotide_sugar_biosynthesis","0.7737505348914426","1","38","-0.4361749433395112"
"Peptidoglycan_assembly","0.7836421220967482","1","13","-0.4595877351434637"
"Multidrug_efflux_sodium_antiport_MATE_family","0.7851713689665311","1","16","-0.4649059603711406"
"Heteropolysaccharides","0.7881058961154059","1","14","-0.46953509448486497"
"Degradation_of_histidine,_aspartate_and_asparagine","0.7988521230539065","1","10","-0.4953752456253314"
"L-lysine_biosynthesis","0.8022856506031006","1","13","-0.4975054880752085"
"Amino_acid_biosynthesis","0.808484179590973","1","156","-0.504495412528025"
"Electron_transport_in_cyanobacterial_tylakoid_membrane","0.8144105259119258","1","14","-0.5233654313096237"
"Bacterial_amino_peptidases","0.8189362322477016","1","15","-0.5359105754461371"
"Rapamycin","0.8341024200191356","1","10","-0.5775457395235208"
"Rapamycin_biosynthesis","0.8341024200191356","1","10","-0.5775457395235208"
"Two_component_signal_transduction_miscellaneous","0.8352002222828419","1","29","-0.5664926735534548"
"Photosynthesis_in_cyanobacteria","0.8361603498818739","1","12","-0.5742928679845503"
"Multidrug_resistance_proteins","0.845826734421133","1","20","-0.5987752544800053"
"Bacterial_Regulatory_Proteolysis","0.8472695695708106","1","15","-0.5992258197921034"
"Carbohydrate_central_metabolism","0.8504089218800124","1","189","-0.6005912644559944"
"Listeria_phage_synthesis_proteins","0.853353734041399","1","25","-0.6114388555519934"
"Unknown_substrate_transporters","0.8590297628036285","1","84","-0.6226276057233586"
"ABC_transporter_for_unknown_substrate","0.8645181650446677","1","67","-0.6372896147072893"
"Streptococcus_phage_encoded_proteins","0.8679356688737271","1","28","-0.6499954287847788"
"Glucose_phosphorylation","0.8679450464841312","1","10","-0.6733148404123513"
"Peptidoglycan_hydrolases","0.8691627174350731","1","11","-0.661475641208127"
"Bacterial_carboxy_peptidases","0.8864380002846405","1","10","-0.7169652815620641"
"Sec-Dependent_Secretion_Stages","0.8884741324772994","1","21","-0.7127555563676614"
"Membrane_transport_of_phosphorus-containing_compounds","0.8973876826583025","1","10","-0.7596204238086495"
"Bacterial_DNA_Recombination","0.9045921545600828","1","50","-0.7600176195000079"
"Bacterial_serine_proteases","0.9079580510502074","1","15","-0.7804751556099672"
"Bacterial_Photosynthesis","0.9107661776870292","1","26","-0.7837471784032065"
"Photosynthesis_and_respiration_in_cyanobacteria","0.9107661776870292","1","26","-0.7837471784032065"
"TAT_pathway","0.9171993984073119","1","16","-0.8226467846270782"
"TAT_pathway_secreted_proteins","0.9171993984073119","1","16","-0.8226467846270782"
"Degradation_of_aromatic_amino_acids","0.9188646337963721","1","10","-0.8566606877717821"
"Bacterial_Carboxy_peptidases","0.9202823233403031","1","12","-0.832138871354415"
"Two-component_signal_transduction","0.9204082307893113","1","65","-0.8164730957035469"
"Nucleotide_sugar_biosynthesis_from_fructose","0.9213958893691803","1","20","-0.8290965664632748"
"Formate_fermentation","0.9219336923377639","1","17","-0.8466570218467266"
"Nitrogen_fixation","0.9224375753849767","1","11","-0.8547822300766378"
"Bacterial_Amino_peptidases","0.9292322611411576","1","24","-0.8651175173425996"
"Bacterial_Chromatin_Chromosome_Partitioning","0.9298827844469436","1","11","-0.8783699829679344"
"Bacterial_Chromosomal_Replication_Elongation","0.9300905045420158","1","12","-0.8816449483248496"
"Quorum_sensing_types","0.9395676664389441","1","27","-0.9047222224221682"
"Bacterial_aerobic_respiration_proton_transport_and_oxidative_phosphorylation","0.9404456207683216","1","17","-0.9176264139094543"
"Pili_types","0.941039909258448","1","11","-0.9263450777671122"
"Bacterial_cell_division","0.9431838096419636","1","19","-0.926691177643508"
"Motility_and_Chemotaxis","0.9437256031269418","1","15","-0.933927287455944"
"Bacterial_Endopeptidases","0.9438539888012707","1","38","-0.9231905352992317"
"Bacterial_Transcription_Regulators","0.9469623348525679","1","210","-0.9345138045785202"
"Bacterial_Recombination_Synapsis","0.9503038307662747","1","13","-0.9812177508886137"
"Bacterial_Transcription_Regulation","0.9509181521755108","1","254","-0.9562515285835785"
"PRPPGLNIMP.ANA","0.9512995968220329","1","11","-0.9817372031412134"
"Drug_export","0.9613412611835951","1","30","-1.0321980285540477"
"Thiamine_biosynthesis","0.964756771048195","1","14","-1.0783437510198122"
"Long-Patch_MMR","0.9657876397662655","1","20","-1.0743133257450372"
"Base_Excision_Repair_BER","0.9661283220517675","1","15","-1.0835577549345337"
"SAM_metabolism","0.9697407854582748","1","12","-1.1279541782933258"
"Polyketides_type_1","0.9699189041536995","1","29","-1.1026358427220273"
"Polyketides_type1_modular","0.9699189041536995","1","29","-1.1026358427220273"
"Bacterial_Serine_proteases","0.9721462786721108","1","17","-1.128141166805392"
"Degradation_of_carboxylic_acids","0.9750927116764596","1","25","-1.156453924218913"
"Bacterial_Transcription_Initiation","0.9761496928857685","1","17","-1.1646700551041123"
"Actinomycete_development","0.97722692996937","1","22","-1.1800279070022126"
"Signal_transduction","0.9779365553823628","1","83","-1.1673606755967298"
"Bacterial_Protein_Fate","0.9791623646310551","1","147","-1.1799329275833343"
"Polyketides","0.9801998033158134","1","31","-1.2075099884792495"
"Mismatch_Repair","0.9804970690452858","1","25","-1.2161437397026502"
"Oxidative_stress","0.9831811541123548","1","13","-1.263112553975504"
"Pyrimidine_biosynthesis","0.9838694510281907","1","56","-1.2457287465476794"
"Bacterial_Basic_Transcription","0.9840635783815582","1","42","-1.2496046098175546"
"Lysine_degradation","0.9841913321198547","1","11","-1.2865199672043248"
"Stress","0.9845540525550643","1","27","-1.2632515946277791"
"Bacterial_Chromatin_Architecture","0.9878146075589436","1","28","-1.323214459899895"
"Bacterial_Transcription","0.9897998130986063","1","296","-1.3408635927861727"
"Secretion","0.9899702177883009","1","52","-1.3526543431840812"
"Lipid_metabolism","0.9930259866869736","1","63","-1.4312595717055"
"Bacterial_Exopeptidases","0.9938006334833966","1","40","-1.4648106896361979"
"Capsular_and_exopolysaccharide_metabolism","0.9941901904018121","1","52","-1.469727174470859"
"Antibiotic_class","0.9945974382546764","1","49","-1.4892042197530402"
"Degradation_of_methionine_and_threonine","0.9950708696707488","1","18","-1.5269196416143185"
"Enterobacteriaphage","0.9951974197294066","1","14","-1.5523455591641224"
"Enterobacteria_phage_synthesis_proteins","0.9951974197294066","1","14","-1.5523455591641224"
"TCA_cycle_and_related_pathways","0.9954392743001109","1","13","-1.5658485602628687"
"One-carbon_metabolism","0.9957298565197052","1","32","-1.5412430682331764"
"Carboxylic_acids_membrane_transport","0.996549156149063","1","14","-1.6387206374304644"
"Secondary_metabolism","0.9966119316162416","1","33","-1.5917301468655791"
"Polysaccharide_degradation","0.9966973790196085","1","25","-1.602794586028787"
"SOS_Error-Prone_Repair_SOS","0.996746714658678","1","31","-1.6028305721047311"
"Pyrimidine_salvage_pathways","0.996759787009363","1","43","-1.5912388511950135"
"Amino_acid_catabolism","0.9967989346899598","1","95","-1.5853718573883921"
"Biosynthesis_of_sulfur-containing_coenzymes","0.9971399207207217","1","25","-1.632585720790091"
"Bacterial_Miscellaneous_Translation_Proteins","0.9972973491339789","1","11","-1.7041588308708955"
"NAD_and_NADP_metabolism","0.9977333697024106","1","11","-1.734565013942307"
"Bacterial_Protein_Degradation","0.9977446002441914","1","111","-1.6488480112303923"
"Biosynthesis_of_nucleotide-sugar_precursors","0.9978101512783923","1","12","-1.7493058606027623"
"Sugar_precursors_of_streptococcal_capsular_and_exopolysaccharides","0.9978101512783923","1","12","-1.7493058606027623"
"Nucleotide_Excision_Repair_NER","0.9980112457853485","1","12","-1.7583190470836216"
"Bacterial_rRNA_processing","0.9984218046043057","1","18","-1.7776335666628997"
"Recombinational_Repair_RER","0.9988483439663228","1","27","-1.8013198880282182"
"Heteropolysaccharide_biosynthesis","0.9990240708687292","1","23","-1.8370057043896382"
"Gram_Positive_Quorum_Sensing_Competence_II","0.9992409655301935","1","15","-1.9122427369294897"
"Biosynthesis_of_iron_cofactors","0.9992477365438198","1","13","-1.9343951190971826"
"Gram_positive_sporulation_stage-IV","0.9993557665547725","1","10","-1.987901526123202"
"Fatty_acid_biosynthesis","0.9994448507932787","1","13","-2.0689187706776644"
"Aminoacyl-tRNA_Biosynthesis","0.9994493881287603","1","20","-1.971860591351767"
"Bacterial_tRNA_Processing","0.9995235730278198","1","12","-2.0236402138573517"
"Amino_acid_metabolism","0.9995349450377915","1","280","-1.9181672098648084"
"Teichoic_lipoteichoic_and_teichuronic_acid_biosynthesis","0.99955402871209","1","12","-2.0869336168793122"
"Aminoacyl_tRNA_Biosynthesis","0.9996330059890572","1","21","-2.0445383895847313"
"Bacterial_Chromosomal_Replication_Initiation","0.9998956602323662","1","13","-2.332049135253417"
"Isoprenoid_biosynthesis","0.9999007045192279","1","17","-2.28223214009282"
"Bacterial_DNA_Replication","0.9999060674630551","1","25","-2.2494087700964402"
"Coenzyme_and_cofactor_metabolism","0.9999222329395224","1","82","-2.206583077055743"
"Bacterial_Excision_Repair","0.9999431116153664","1","52","-2.2782284431149753"
"Purine_biosynthesis","0.9999726573461439","1","62","-2.3674503383366123"
"Gram_positive_sporulation_stage-V","0.9999915572905826","1","11","-2.7337873192519826"
"Virulence","0.9999944733947457","1","126","-2.5617559907745493"
"Nucleotide_metabolism","0.9999967614991316","1","212","-2.617220704009699"
"Bacterial_electron_transport_flavoprotein-quinone_oxidoreductases","0.9999981313090014","1","12","-3.3049842465295782"
"Bacterial_Translation_Factors","0.9999985660381536","1","22","-2.878342259911803"
"Bacterial_membrane_attached_embedded_dehydrogenases_and_oxidoreductases_anaerobic_respiration","0.9999989360218294","1","18","-3.0124604188364716"
"Bacterial_RNA_Processing","0.9999996047261277","1","35","-2.9737294376052446"
"Bacterial_sporulation_transcription_regulators","0.9999996587947594","1","26","-3.0114979350479105"
"Gram_positive_sporulation_regulation","0.9999996587947594","1","26","-3.0114979350479105"
"Bacterial_respiration_proton_transport_and_oxidative_phosphorylation","0.99999972022471","1","51","-2.969832215615352"
"Oligopeptide_uptake_opp_ABC_transporter","0.999999754517254","1","10","-3.3845462790154226"
"Anaerobic_respiratory_chain_proton_transport_and_oxidative_phosphorylation","0.9999997591795271","1","34","-3.027524856651853"
"Bacterial_SSU","0.9999999628460571","1","17","-3.3891998643325887"
"Leu_Ile_Val_uptake","0.9999999806545267","1","18","-3.6903203812954817"
"Bacterial_DNA_Repair","0.9999999954145203","1","114","-3.3791099060671024"
"Peptidoglycan_biosynthesis","0.9999999998382474","1","38","-3.8151372591014656"
"Sporulation-stages","0.9999999999341727","1","37","-3.9183389374676354"
"Peptidoglycan_metabolism","0.9999999999898607","1","56","-4.0204137353508544"
"Amino_acid_membrane_transport","0.9999999999967295","1","78","-4.096857953522607"
"Peptide_uptake","0.999999999999516","1","18","-4.830144296436159"
"Cell_wall_metabolism","0.9999999999998906","1","128","-4.318085996613129"
"UDP-N-acetylmuramoyl-oligo(depsi)peptide_biosynthesis","0.9999999999999575","1","23","-4.923656188122544"
"Bacterial_LSU","0.9999999999999991","1","28","-5.177290015733197"
"Cellular_processing","0.9999999999999994","1","120","-4.741342132043383"
"Sporulation","0.9999999999999996","1","57","-4.905682302019674"
"Bacterial_Protein_Metabolism","1","1","273","-5.329311518886252"
"Bacterial_Protein_Biosynthesis","1","1","126","-7.120015425643399"
"Bacterial_Ribosomal_Complex","1","1","72","-5.988828636715972"
"Bioenergetics","1","1","158","-6.074118214587108"
"Proton-motive_cycle","1","1","72","-6.32291334425466"
